Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Jack Lally,Manhattanville,Skyline,P,Sr.,34.6,174.0,4.85,121.0,7.39,18.3,10.9,1.65
Ryan McCann,Manhattanville,Skyline,P,Sr.,50.1,215.0,4.07,144.0,10.44,16.5,6.0,2.01
Aidan Tumbleson,Manhattanville,Skyline,P,Sr.,13.2,66.0,4.05,145.0,6.21,14.9,8.7,0.88
Jared Bees,Marietta,OAC,P,Sr.,24.0,115.0,4.39,134.0,6.02,17.7,11.7,1.08
Luke Czarnomski,Marietta,OAC,P,Jr.,10.2,55.0,5.14,114.0,9.27,19.2,9.9,2.57
Cooper Fiehrer,Marietta,OAC,P,Sr.,17.0,92.0,4.14,142.0,6.22,17.1,10.9,0.79
Ben Pierce,Marietta,OAC,P,So.,20.0,98.0,4.67,126.0,5.62,17.9,12.3,1.56
Reece Rupert,Marietta,OAC,P,So.,21.0,94.0,4.98,118.0,5.41,15.8,10.4,2.39
Brennan Stobbs,Marietta,OAC,P,Jr.,19.1,95.0,4.13,142.0,7.74,17.4,9.7,0.93
Austin Ziance,Marietta,OAC,P,Jr.,59.9,268.0,3.66,161.0,11.5,20.4,8.9,1.1
Matthew Boyd,Mary Washington,C2C,P,Sr.,25.0,108.0,3.86,152.0,8.05,17.9,9.8,0.73
Connor Hassan,Mary Washington,C2C,P,Jr.,21.8,99.0,3.93,150.0,8.77,23.0,14.2,0.83
Ryan Henson,Mary Washington,C2C,P,So.,11.0,55.0,4.44,132.0,7.97,19.0,11.0,1.58
Jackson Myers,Mary Washington,C2C,P,Sr.,28.6,137.0,4.08,144.0,10.26,20.8,10.5,1.52
Ryan Northup,Mary Washington,C2C,P,Sr.,20.4,93.0,4.15,142.0,6.84,17.4,10.6,0.91
Gavin Riley,Mary Washington,C2C,P,Sr.,52.8,236.0,4.04,146.0,7.45,17.1,9.6,1.3
Sean Smith,Mary Washington,C2C,P,So.,13.4,65.0,3.82,154.0,8.49,19.2,10.7,0.8
Michael Arce,Marymount (VA),Atlantic East,P,Sr.,20.0,99.0,4.13,142.0,6.81,16.7,9.9,0.8
Owen Mead,Marymount (VA),Atlantic East,P,Sr.,24.9,113.0,4.12,143.0,5.69,16.0,10.3,0.84
Ketz Murray,Marymount (VA),Atlantic East,P,Jr.,29.0,132.0,4.12,143.0,7.74,17.1,9.4,1.16
Liam Progulske,Marymount (VA),Atlantic East,P,Sr.,40.0,194.0,4.74,124.0,5.76,16.8,11.0,1.54
Sean Quinn,Marymount (VA),Atlantic East,P,Jr.,11.1,54.0,5.24,112.0,6.41,17.0,10.6,2.59
Jay Wandell,Marymount (VA),Atlantic East,P,So.,37.0,165.0,4.07,144.0,6.57,17.4,10.8,0.83
Logan Denton,Maryville (TN),CCS,P,So.,16.0,84.0,4.58,128.0,5.97,16.6,10.6,1.42
Caleb Jinks,Maryville (TN),CCS,P,So.,67.0,301.0,4.23,139.0,8.52,16.0,7.5,1.8
Pete Pappas,Maryville (TN),CCS,P,So.,24.1,114.0,4.51,130.0,4.05,15.6,11.6,0.97
Xavier Resto,Maryville (TN),CCS,P,Sr.,37.1,167.0,3.86,152.0,7.34,17.8,10.5,0.67
Kyle Timko,Maryville (TN),CCS,P,Sr.,59.1,264.0,4.16,141.0,8.28,17.0,8.7,1.61
Kaden Wimsatt,Maryville (TN),CCS,P,So.,37.0,175.0,4.27,138.0,5.5,15.9,10.4,1.08
Austin Bausman,Marywood,Atlantic East,P,Jr.,22.4,103.0,4.12,143.0,5.49,16.7,11.3,0.98
Caleb Fisher,Marywood,Atlantic East,P,Sr.,25.1,138.0,4.53,130.0,2.99,15.3,12.3,0.64
Charlie Hamm,Marywood,Atlantic East,P,Jr.,17.2,83.0,4.56,129.0,6.03,17.6,11.6,1.35
Tim Higgins,Marywood,Atlantic East,P,So.,11.2,64.0,4.48,131.0,5.98,16.4,10.5,1.15
Owen Reilly,Marywood,Atlantic East,P,Jr.,29.1,129.0,4.1,143.0,7.1,15.8,8.7,1.24
Max Ryan,Marywood,Atlantic East,P,Sr.,38.9,186.0,4.12,143.0,5.61,17.7,12.1,0.45
Danny Tiedemann,Marywood,Atlantic East,P,Sr.,32.8,151.0,3.89,151.0,6.3,14.7,8.4,0.88
Mason Estrada,MIT,NEWMAC,P,Jr.,40.2,177.0,3.44,171.0,13.11,24.0,10.9,0.7
Cole Foster,MIT,NEWMAC,P,Sr.,24.7,131.0,5.55,106.0,-0.61,18.0,18.6,0.75
Eric Mangelsdorf,MIT,NEWMAC,P,So.,10.2,48.0,4.21,140.0,7.35,17.0,9.7,1.22
Chase Rubin,MIT,NEWMAC,P,Sr.,42.6,205.0,4.64,127.0,5.78,15.9,10.1,1.52
Matthew Spenner,MIT,NEWMAC,P,Sr.,22.3,106.0,4.68,126.0,9.28,20.0,10.7,2.16
Chase Dwight,Mass. Maritime,MASCAC,P,Sr.,28.3,142.0,4.69,125.0,4.18,16.3,12.2,1.2
Sean Hallissey,Mass. Maritime,MASCAC,P,So.,37.0,187.0,4.66,126.0,5.12,17.9,12.8,1.3
Ben Zschau,Mass. Maritime,MASCAC,P,So.,31.2,148.0,4.71,125.0,5.66,17.4,11.7,1.73
Cam Fisher,UMass Boston,Little East,P,Jr.,50.7,232.0,3.91,150.0,8.08,14.9,6.8,1.21
Jonny Pagano,UMass Boston,Little East,P,So.,34.2,166.0,4.03,146.0,8.54,18.6,10.1,0.83
Hunter Ward,UMass Boston,Little East,P,Jr.,18.4,88.0,4.65,126.0,6.8,17.4,10.6,1.69
Christian Foltz,Messiah,MAC Commonwealth,P,Sr.,44.6,202.0,3.66,161.0,13.22,23.4,10.2,0.89
Owen Hannevig,Messiah,MAC Commonwealth,P,So.,13.2,66.0,4.38,134.0,6.31,17.4,11.1,1.14
Trey Harper,Messiah,MAC Commonwealth,P,So.,37.2,183.0,4.11,143.0,7.95,18.1,10.1,1.05
Zachary Harris,Messiah,MAC Commonwealth,P,So.,74.0,321.0,3.86,152.0,12.51,20.4,7.9,1.73
Daniel Knight,Messiah,MAC Commonwealth,P,Sr.,61.7,303.0,4.4,134.0,8.42,16.3,7.9,1.84
Jason Long,Messiah,MAC Commonwealth,P,Jr.,74.8,326.0,4.17,141.0,8.0,17.5,9.5,1.45
Ryan Morrison,Messiah,MAC Commonwealth,P,So.,50.1,241.0,4.35,135.0,6.69,17.2,10.5,1.32
Sawyer Shepherd,Messiah,MAC Commonwealth,P,So.,28.0,141.0,4.65,126.0,5.67,17.1,11.4,1.18
Andrew Bubon,Methodist,USA South,P,Sr.,16.1,80.0,4.28,137.0,7.0,16.3,9.3,1.4
Michael Heis,Methodist,USA South,P,So.,22.1,102.0,4.53,130.0,6.39,16.2,9.8,1.67
Jackson Kuhn,Methodist,USA South,P,Sr.,35.7,184.0,5.21,113.0,4.66,16.9,12.3,2.09
Presley Patterson,Methodist,USA South,P,Jr.,29.7,154.0,5.31,111.0,5.12,17.2,12.1,2.13
Emmet George,Middlebury,NESCAC,P,Jr.,40.1,191.0,4.54,130.0,7.43,18.4,11.0,1.56
Reed Hyde,Middlebury,NESCAC,P,So.,11.0,42.0,3.86,152.0,9.51,19.3,9.8,1.25
Dylan Knightly,Middlebury,NESCAC,P,Sr.,25.9,119.0,4.3,137.0,5.01,17.0,12.0,0.77
Anthony Pellagrini,Middlebury,NESCAC,P,Jr.,16.7,80.0,4.99,118.0,4.81,15.0,10.2,2.03
Skylar Platt,Middlebury,NESCAC,P,Jr.,17.0,81.0,4.84,121.0,4.62,15.2,10.6,1.85
Nico Tambascia,Middlebury,NESCAC,P,So.,19.0,86.0,4.52,130.0,5.66,16.9,11.3,1.41
Stefano Yozzo,Middlebury,NESCAC,P,Jr.,18.4,79.0,3.95,149.0,7.54,18.3,10.8,0.76
Christian Zebrowski,Middlebury,NESCAC,P,So.,45.1,215.0,4.8,123.0,6.6,17.0,10.3,2.18
Caleb Akins,Millikin,CCIW,P,So.,63.2,262.0,3.83,154.0,9.27,19.4,10.1,1.09
Gavin Houchines,Millikin,CCIW,P,So.,18.1,92.0,4.22,139.0,8.89,18.3,9.5,1.38
Nolan Reiman,Millikin,CCIW,P,So.,45.1,187.0,3.76,156.0,8.35,17.1,8.7,1.04
Will Simpson,Millikin,CCIW,P,Jr.,28.0,115.0,3.85,153.0,7.31,16.0,8.7,0.86
Stewart Bonnecaze,Millsaps,SAA,P,Jr.,36.9,182.0,5.62,105.0,2.51,17.0,14.5,2.35
Cam Cressend,Millsaps,SAA,P,So.,14.1,70.0,4.5,131.0,5.64,16.9,11.2,1.12
Fred Fields,Millsaps,SAA,P,So.,29.1,116.0,4.17,141.0,5.53,14.8,9.3,1.28
John Montour,Millsaps,SAA,P,So.,37.1,167.0,5.09,116.0,7.4,16.1,8.7,3.01
Sam Thomas,Millsaps,SAA,P,Sr.,20.2,92.0,5.19,113.0,6.56,16.1,9.5,2.87
Brandon Coats,Monmouth (IL),MWC,P,Jr.,29.9,163.0,5.57,106.0,4.43,13.9,9.5,2.58
Tyler Ithal,Monmouth (IL),MWC,P,Jr.,11.2,57.0,5.1,115.0,5.64,16.4,10.7,2.07
Caleb Ochs,Monmouth (IL),MWC,P,So.,21.1,114.0,5.01,117.0,4.16,14.3,10.1,1.6
Roy Ralston,Monmouth (IL),MWC,P,Jr.,45.2,223.0,5.39,109.0,8.51,18.7,10.2,3.21
Ethan Zaayenga,Monmouth (IL),MWC,P,Jr.,56.8,275.0,4.61,128.0,6.46,16.2,9.7,1.74
Colin Bernhard,Montclair St.,NJAC,P,Sr.,19.1,93.0,4.2,140.0,6.37,16.5,10.2,0.79
Colin Dowlen,Montclair St.,NJAC,P,Sr.,54.2,262.0,4.25,138.0,8.01,18.1,10.1,1.25
Chris Hastings,Montclair St.,NJAC,P,Jr.,16.2,87.0,5.54,106.0,6.14,16.6,10.5,2.65
Brendan Roche,Montclair St.,NJAC,P,Jr.,14.5,82.0,4.93,119.0,4.59,16.3,11.7,1.36
Patrick Teehan,Montclair St.,NJAC,P,Jr.,29.5,126.0,3.43,171.0,12.18,20.5,8.3,0.8
Evan Wood,Montclair St.,NJAC,P,Sr.,32.2,163.0,4.52,130.0,6.82,15.7,8.9,1.14
Cole Burton,Belhaven,CCS,P,Sr.,26.0,127.0,4.06,145.0,6.05,17.8,11.7,0.67
Austin Canale,Belhaven,CCS,P,So.,12.0,72.0,4.71,125.0,6.93,16.4,9.4,1.48
Trey Flettrich,Belhaven,CCS,P,Jr.,11.1,50.0,4.34,135.0,6.85,16.7,9.8,1.33
Caleb Menard,Belhaven,CCS,P,Sr.,23.3,105.0,4.14,142.0,6.84,17.8,11.0,1.09
Brandon Rhodes,Belhaven,CCS,P,Sr.,12.1,53.0,4.12,143.0,6.99,16.4,9.4,0.99
Michael Scott,Belhaven,CCS,P,So.,22.1,112.0,4.96,119.0,5.35,15.5,10.1,1.93
Gunner Staten,Belhaven,CCS,P,So.,41.0,200.0,4.08,144.0,6.76,18.0,11.3,0.76
Colton Sylvester,Belhaven,CCS,P,Sr.,44.4,204.0,3.95,149.0,7.07,15.8,8.7,0.91
John Wade,Belhaven,CCS,P,So.,11.1,40.0,3.89,151.0,8.2,18.0,9.8,1.26
Domenic Brazeau,Dean,Great Northeast,P,Sr.,36.6,183.0,4.93,119.0,7.83,17.0,9.1,2.33
Dylan Catania,Dean,Great Northeast,P,So.,10.1,53.0,4.82,122.0,5.47,16.0,10.5,1.6
Owen Critchley,Dean,Great Northeast,P,Jr.,38.0,183.0,4.37,135.0,8.5,17.9,9.4,1.58
Kiefer Culligan,Dean,Great Northeast,P,Sr.,18.9,92.0,3.94,149.0,5.67,16.5,10.8,0.55
Philip Curran,Dean,Great Northeast,P,So.,45.1,207.0,4.17,141.0,7.46,17.5,10.0,1.24
Spencer Lichstrahl,Dean,Great Northeast,P,Sr.,28.0,127.0,4.23,139.0,6.84,17.3,10.5,1.11
JR Salvadore,Dean,Great Northeast,P,Sr.,17.1,93.0,4.34,135.0,4.84,13.7,8.9,0.8
Nick Swain,Dean,Great Northeast,P,Jr.,29.3,153.0,4.61,128.0,3.19,15.0,11.8,0.94
Jayden Villalta,Dean,Great Northeast,P,So.,19.0,107.0,5.3,111.0,3.71,15.2,11.5,1.64
Stephen Wyszynski,Dean,Great Northeast,P,So.,17.1,85.0,4.29,137.0,6.29,16.5,10.3,1.07
Dallas Gilbert,Wilson,United East,P,Sr.,37.2,183.0,4.19,140.0,5.05,14.8,9.7,1.0
Micheal Keough,Wilson,United East,P,Jr.,11.1,63.0,4.67,126.0,4.84,15.6,10.8,1.07
Ben Metz,Wilson,United East,P,Jr.,17.1,113.0,6.1,96.0,3.79,15.7,11.9,2.01
Tyler Smith,Wilson,United East,P,Jr.,19.3,102.0,5.17,114.0,3.51,12.7,9.2,1.74
Chase Supensky,Wilson,United East,P,Sr.,41.2,196.0,4.17,141.0,10.2,18.8,8.6,1.76
Anthony Cirella Jr.,Saint Elizabeth,Atlantic East,P,Jr.,13.0,80.0,4.67,126.0,4.87,15.5,10.6,0.99
Kevin Conway,Saint Elizabeth,Atlantic East,P,Sr.,11.2,70.0,5.27,112.0,5.32,18.6,13.2,1.42
Stephen Crandall,Saint Elizabeth,Atlantic East,P,Sr.,35.0,162.0,4.09,144.0,5.79,15.4,9.6,0.96
Nic DiSciascio,Saint Elizabeth,Atlantic East,P,Sr.,24.6,130.0,4.89,120.0,3.81,18.8,15.0,0.9
Aidan Folsom,Saint Elizabeth,Atlantic East,P,Sr.,20.4,105.0,5.1,115.0,6.86,19.8,12.9,1.99
David Lopez-Rodriguez,Saint Elizabeth,Atlantic East,P,Jr.,18.0,94.0,5.11,115.0,2.08,16.8,14.7,1.3
Jameson Riegel,Saint Elizabeth,Atlantic East,P,So.,28.2,145.0,4.79,123.0,4.06,14.9,10.9,1.46
Malcolm Solomon,Saint Elizabeth,Atlantic East,P,Jr.,19.0,109.0,4.98,118.0,3.86,16.0,12.2,1.27
Quentin Torres,Saint Elizabeth,Atlantic East,P,So.,27.0,140.0,4.77,123.0,3.77,14.9,11.1,1.19
Sebastian De La Toba,Wis.-Eau Claire,WIAC,P,Sr.,29.4,144.0,5.66,104.0,4.95,14.6,9.6,2.8
Draza Dupor,Wis.-Eau Claire,WIAC,P,Jr.,25.3,126.0,5.33,110.0,8.61,17.8,9.2,3.14
Evan Fischer,Wis.-Eau Claire,WIAC,P,So.,47.2,224.0,5.07,116.0,8.07,17.2,9.1,2.84
Drew Kavanaugh,Wis.-Eau Claire,WIAC,P,So.,13.2,62.0,4.88,120.0,7.74,18.2,10.5,2.3
Nicholas Meuser,Wis.-Eau Claire,WIAC,P,Jr.,49.1,234.0,4.79,123.0,8.22,17.0,8.8,2.31
Tapio Niemioja,Wis.-Eau Claire,WIAC,P,So.,15.0,64.0,4.22,139.0,6.84,17.3,10.5,1.15
Aaron Skrypek,Wis.-Eau Claire,WIAC,P,Sr.,20.2,106.0,5.06,116.0,7.39,18.3,10.9,2.33
Chase Watkins,Wis.-Eau Claire,WIAC,P,So.,13.0,84.0,5.46,108.0,6.72,17.0,10.3,2.13
Tyler Webb,Wis.-Eau Claire,WIAC,P,So.,25.0,134.0,5.67,104.0,7.12,17.8,10.7,3.0
Robby Canten,MUW,SLIAC,P,Sr.,35.5,180.0,5.47,107.0,4.31,16.3,12.0,2.46
Will Carter,MUW,SLIAC,P,So.,26.2,150.0,5.33,110.0,6.2,16.0,9.8,2.01
Chris Ellis,MUW,SLIAC,P,Sr.,27.0,149.0,5.41,109.0,0.57,13.6,13.0,1.2
Josh Mackey,MUW,SLIAC,P,Sr.,11.2,64.0,6.58,89.0,4.58,16.2,11.6,3.65
Campbell McCluney,MUW,SLIAC,P,Sr.,36.3,174.0,4.3,137.0,5.08,14.3,9.2,1.09
Conner Reilly,MUW,SLIAC,P,Sr.,19.3,97.0,4.07,144.0,3.79,13.1,9.3,0.61
Walker Smith,MUW,SLIAC,P,Sr.,13.1,81.0,6.85,86.0,3.16,15.5,12.3,3.29
Gilberto Arrozola,St. Thomas (TX),SCAC,P,Sr.,17.7,85.0,4.38,134.0,6.64,17.4,10.7,1.33
Kaden Bertrand,St. Thomas (TX),SCAC,P,Jr.,33.7,167.0,4.9,120.0,4.57,15.2,10.6,1.69
Tyler Dunham,St. Thomas (TX),SCAC,P,So.,26.2,124.0,4.49,131.0,5.05,16.3,11.2,1.25
Jack Wilhelm,St. Thomas (TX),SCAC,P,Jr.,12.2,53.0,4.29,137.0,7.32,17.3,10.0,1.52
Nolan Alford,Mary Baldwin,USA South,P,So.,48.2,258.0,5.24,112.0,4.13,14.0,9.9,1.97
Blake Argenbright,Mary Baldwin,USA South,P,Sr.,14.4,85.0,5.33,110.0,2.26,13.4,11.2,1.31
Nolan Faulkenbury,Mary Baldwin,USA South,P,Sr.,38.0,217.0,5.84,101.0,1.59,14.1,12.5,1.74
Lance Gowans,Mary Baldwin,USA South,P,Jr.,40.1,214.0,5.42,108.0,4.79,14.5,9.7,2.47
Cody Hoffer,Mary Baldwin,USA South,P,Jr.,30.4,169.0,6.02,98.0,0.91,12.4,11.5,2.32
Nick Puckett,Mary Baldwin,USA South,P,Jr.,15.1,76.0,5.06,116.0,5.92,15.2,9.2,2.33
Sam St. Clair,Mary Baldwin,USA South,P,Jr.,12.1,76.0,4.95,119.0,4.55,16.1,11.6,1.01
Cole Webster,Mary Baldwin,USA South,P,Sr.,14.7,78.0,4.96,119.0,2.31,14.4,12.1,1.14
Tim Shell,Rosemont,United East,P,Sr.,29.0,151.0,5.24,112.0,1.09,11.5,10.4,1.25
Xavier Garcia,Russell Sage,Empire 8,P,Sr.,52.2,237.0,3.82,154.0,12.33,22.9,10.6,1.04
Aidan Green,Russell Sage,Empire 8,P,Sr.,30.2,150.0,4.56,129.0,6.77,17.8,11.0,1.41
Richard Tamsett,Russell Sage,Empire 8,P,Sr.,11.2,53.0,4.41,133.0,7.91,17.8,9.9,1.65
Jacob Camfield,Asbury,CCS,P,Jr.,17.2,86.0,4.59,128.0,5.03,15.2,10.1,1.51
Adam Campbell,Asbury,CCS,P,Sr.,10.2,60.0,5.04,117.0,5.67,17.0,11.3,1.56
Cayden Devine,Asbury,CCS,P,Sr.,26.1,122.0,5.26,112.0,4.6,14.0,9.4,2.39
Andrew Gilliam,Asbury,CCS,P,So.,11.2,72.0,5.3,111.0,6.28,17.6,11.4,1.85
CJ Hussey,Asbury,CCS,P,So.,18.2,91.0,4.4,134.0,7.59,17.6,10.0,1.39
Ben Propes,Asbury,CCS,P,Jr.,27.0,146.0,5.31,111.0,5.34,15.0,9.7,2.12
Brady Robeson,Asbury,CCS,P,Jr.,16.0,81.0,4.93,119.0,6.59,16.1,9.6,1.85
Adam Thompson,Asbury,CCS,P,Jr.,10.9,55.0,4.49,131.0,5.68,16.9,11.2,1.24
Devin Walker,Asbury,CCS,P,Jr.,21.2,117.0,5.89,100.0,6.21,14.9,8.7,2.95
Ryan Yates,Asbury,CCS,P,Jr.,36.1,165.0,4.5,131.0,4.37,13.7,9.4,1.49
Dax Clifton,Franciscan,PAC,P,Jr.,24.0,112.0,4.19,140.0,4.85,14.4,9.6,0.87
Jacob Cole,Franciscan,PAC,P,So.,32.2,163.0,5.01,117.0,6.4,15.1,8.7,2.21
Harold Gildehaus,Franciscan,PAC,P,So.,31.2,173.0,5.26,112.0,3.7,13.7,10.0,1.89
Gavyn Romanyak,Franciscan,PAC,P,So.,13.2,91.0,5.84,101.0,5.58,14.7,9.1,2.07
Jeremy Sagun,Franciscan,PAC,P,Jr.,38.7,194.0,4.64,127.0,4.23,14.2,9.9,1.42
Kyle Schiwall,Franciscan,PAC,P,Jr.,11.0,62.0,4.56,129.0,5.05,15.4,10.4,1.07
JD Basinger,Pfeiffer,USA South,P,So.,22.2,113.0,4.57,129.0,5.56,16.8,11.3,1.29
Cayman Buck,Pfeiffer,USA South,P,Jr.,15.5,80.0,4.56,129.0,6.59,17.1,10.5,1.29
Ivan Delp,Pfeiffer,USA South,P,Jr.,38.5,183.0,4.74,124.0,6.92,17.2,10.3,2.22
Dylan Dula,Pfeiffer,USA South,P,Jr.,20.6,115.0,5.62,105.0,4.3,15.7,11.4,2.25
Josh Little,Pfeiffer,USA South,P,Jr.,38.4,193.0,4.07,144.0,6.45,14.6,8.2,1.03
Sam Safrit,Pfeiffer,USA South,P,Sr.,23.8,113.0,4.54,130.0,5.57,13.4,7.8,1.85
Aaron Burchett,Brevard,USA South,P,Jr.,25.9,127.0,4.78,123.0,6.32,15.3,9.0,1.77
Matthew Evans,Brevard,USA South,P,Sr.,19.0,94.0,4.73,124.0,4.07,14.3,10.2,1.58
Andy Fahringer,Brevard,USA South,P,Sr.,24.2,126.0,4.25,138.0,6.21,17.7,11.5,0.66
Gage Granata,Brevard,USA South,P,So.,13.1,74.0,5.3,111.0,5.89,16.5,10.6,2.2
Kaden Tuten,Brevard,USA South,P,Jr.,10.2,51.0,4.31,136.0,6.49,17.4,10.9,1.13
Colin Weathers,Brevard,USA South,P,So.,35.0,186.0,5.23,112.0,5.91,16.3,10.3,2.08
Jacob Wilde,Brevard,USA South,P,So.,16.0,79.0,5.05,116.0,6.29,17.2,10.9,2.16
Cam Elicier,Moravian,Landmark,P,So.,25.1,129.0,4.75,124.0,5.3,17.1,11.8,1.53
Wes Griffith,Moravian,Landmark,P,Jr.,15.2,72.0,4.34,135.0,4.93,15.3,10.4,1.03
Ryan Grill,Moravian,Landmark,P,Jr.,10.0,53.0,4.65,126.0,6.26,15.5,9.3,1.61
Ross Huffman,Moravian,Landmark,P,Sr.,31.0,151.0,4.16,141.0,5.39,16.0,10.6,0.73
Nick Leonard,Moravian,Landmark,P,Jr.,17.7,99.0,4.23,139.0,6.01,16.7,10.7,0.66
Andrew Sagrestano,Moravian,Landmark,P,So.,39.1,198.0,4.29,137.0,6.95,17.3,10.3,1.27
Matt Snyder,Moravian,Landmark,P,Sr.,35.4,157.0,4.1,143.0,7.9,15.7,7.8,1.57
EJ Youngling,Moravian,Landmark,P,So.,14.1,82.0,5.03,117.0,5.24,16.2,11.0,1.43
Jake Bland,UMSV,Skyline,P,Sr.,32.4,148.0,3.85,153.0,9.4,19.2,9.8,1.11
Luke Buyes,UMSV,Skyline,P,Sr.,28.2,150.0,4.28,137.0,7.7,17.1,9.4,1.01
Keylon Canela,UMSV,Skyline,P,So.,13.0,62.0,4.2,140.0,7.63,17.6,10.0,1.16
Michael Iocco,UMSV,Skyline,P,Sr.,19.1,93.0,4.7,125.0,8.35,17.5,9.1,1.99
Shawn Ryan,UMSV,Skyline,P,Jr.,10.2,54.0,4.69,125.0,8.27,18.7,10.5,1.66
Joseph Santos,UMSV,Skyline,P,So.,15.1,82.0,4.57,129.0,5.28,17.5,12.2,1.08
Ty Dennison,Mount Union,OAC,P,Jr.,29.0,135.0,4.0,147.0,8.85,19.5,10.7,1.15
Christopher Maurer,Mount Union,OAC,P,Jr.,19.2,89.0,4.26,138.0,9.01,19.3,10.2,1.62
Chase Mayer,Mount Union,OAC,P,Jr.,23.0,109.0,3.85,153.0,10.78,21.3,10.6,1.17
Anthony Warner,Mount Union,OAC,P,Sr.,36.9,172.0,4.69,125.0,4.55,17.0,12.4,1.68
Luke Foley,Muhlenberg,Centennial,P,Jr.,47.7,240.0,4.55,129.0,6.02,16.1,10.1,1.63
Frank Kern,Muhlenberg,Centennial,P,Jr.,26.3,155.0,5.29,111.0,5.58,15.3,9.7,2.21
Kieran Mulholland,Muhlenberg,Centennial,P,So.,40.2,192.0,4.33,136.0,6.53,15.9,9.4,1.28
Shane Ohl,Muhlenberg,Centennial,P,So.,27.2,129.0,4.37,135.0,6.59,15.2,8.6,1.53
Ryan Schultz,Muhlenberg,Centennial,P,Jr.,40.6,188.0,4.04,146.0,11.53,20.3,8.7,1.8
Charlie Siper,Muhlenberg,Centennial,P,Jr.,23.7,119.0,4.47,132.0,6.46,16.8,10.3,1.09
Evan Virno,Muhlenberg,Centennial,P,Sr.,21.1,105.0,6.24,94.0,4.46,13.6,9.1,3.78
Brandon Barnette,Muskingum,OAC,P,So.,15.2,72.0,4.66,126.0,5.94,15.7,9.8,1.85
Coleman Harvey,Muskingum,OAC,P,So.,19.1,91.0,4.12,143.0,7.45,17.8,10.3,1.04
Jake Roshau,Muskingum,OAC,P,Sr.,41.2,194.0,4.45,132.0,8.52,17.1,8.6,2.06
Gavin Schultz,Muskingum,OAC,P,Jr.,33.3,163.0,4.45,132.0,8.99,20.1,11.1,1.5
Jake Valentine,Muskingum,OAC,P,So.,50.0,209.0,3.81,154.0,7.98,17.3,9.3,0.99
Max Vosters,Muskingum,OAC,P,Sr.,35.8,174.0,4.43,133.0,5.99,15.5,9.5,1.33
Shoei Yamashita,Muskingum,OAC,P,Jr.,39.6,190.0,4.35,135.0,7.2,17.6,10.4,1.29
Peter Dunham,Hobart,Liberty League,P,Sr.,15.2,76.0,4.24,139.0,5.93,15.5,9.5,0.85
Charlie Forrest,Hobart,Liberty League,P,Jr.,11.7,56.0,4.39,134.0,7.87,17.1,9.2,1.64
Alex Frank,Hobart,Liberty League,P,Jr.,11.5,59.0,4.91,120.0,5.71,18.2,12.5,1.59
Max Friedlander,Hobart,Liberty League,P,Sr.,20.0,96.0,4.34,135.0,8.51,19.7,11.2,1.74
Trevor Kimball,Hobart,Liberty League,P,Jr.,35.7,164.0,3.61,163.0,10.99,19.6,8.6,1.14
Chris Lockwood,Hobart,Liberty League,P,Jr.,10.1,49.0,4.28,137.0,7.15,16.9,9.8,1.14
Teck Nash,Hobart,Liberty League,P,Sr.,51.8,232.0,3.89,151.0,7.66,15.1,7.4,1.27
Jake Schulte,Hobart,Liberty League,P,Jr.,13.0,54.0,3.88,152.0,8.25,17.7,9.5,1.12
Cole Tarrant,Hobart,Liberty League,P,Sr.,19.5,99.0,4.02,146.0,7.64,19.8,12.2,0.62
Mason Drozal,Lycoming,Landmark,P,Sr.,36.0,157.0,3.78,156.0,5.29,13.8,8.5,0.59
Landon Evans,Lycoming,Landmark,P,Sr.,23.2,120.0,4.89,120.0,3.39,16.5,13.1,1.34
Treyson Green,Lycoming,Landmark,P,Sr.,12.9,62.0,5.07,116.0,4.05,16.2,12.2,1.86
Alex Halbert,Lycoming,Landmark,P,Jr.,22.4,112.0,4.23,139.0,6.98,17.0,10.0,0.94
Joel Inman,Lycoming,Landmark,P,Sr.,24.8,108.0,3.75,157.0,9.36,18.0,8.7,1.0
Jack Kelly,Lycoming,Landmark,P,Sr.,58.1,249.0,3.86,152.0,8.13,17.6,9.5,1.05
A.J. Llorente,Lycoming,Landmark,P,Sr.,56.1,244.0,3.84,153.0,9.01,17.1,8.1,1.31
Grayson Rinker,Lycoming,Landmark,P,Jr.,18.6,89.0,3.86,152.0,8.56,18.0,9.4,1.02
Rick Trapanese,Lycoming,Landmark,P,Sr.,13.7,69.0,4.81,122.0,5.01,15.7,10.7,1.49
Jack Wilber,Lycoming,Landmark,P,Sr.,48.1,235.0,4.69,125.0,3.86,14.0,10.1,1.14
Alex Beaird,Alfred,Empire 8,P,Sr.,37.4,195.0,4.56,129.0,9.53,18.1,8.5,1.74
Jack Grider,Alfred,Empire 8,P,So.,10.2,61.0,6.06,97.0,6.17,16.3,10.2,3.08
Thomas Makela,Alfred,Empire 8,P,So.,13.1,89.0,5.56,106.0,3.81,14.2,10.4,1.4
Axton Paul,Alfred,Empire 8,P,So.,12.2,89.0,5.51,107.0,4.32,15.2,10.9,1.4
Luke Rogoff,Alfred,Empire 8,P,Jr.,16.1,79.0,4.73,124.0,5.32,15.8,10.4,1.43
Derek Vlietstra,Alfred,Empire 8,P,So.,34.2,212.0,4.69,125.0,7.42,17.5,10.1,1.22
