Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Jared Robles,Cal State LA,CCAA,P,So.,10.2,54.0,5.29,111.0,6.86,17.5,10.6,2.53
Lino Zepeda,Cal State LA,CCAA,P,Sr.,66.1,325.0,5.73,103.0,8.09,17.8,9.7,3.58
Austin Balentine,Stanislaus St.,CCAA,P,Sr.,47.1,219.0,4.13,142.0,9.59,18.2,8.6,1.72
Evan Fanconi,Stanislaus St.,CCAA,P,Sr.,10.2,55.0,5.45,108.0,7.72,19.3,11.6,2.82
Zach Geiss,Stanislaus St.,CCAA,P,Sr.,34.1,164.0,5.35,110.0,2.27,13.7,11.4,2.31
Rocco Gurrola,Stanislaus St.,CCAA,P,Sr.,78.1,350.0,4.44,132.0,7.5,15.6,8.1,2.05
Cam Rosen,Stanislaus St.,CCAA,P,Sr.,31.5,145.0,4.55,129.0,9.01,17.2,8.2,2.27
Ben Barr,California (PA),PSAC,P,So.,12.2,54.0,4.34,135.0,8.44,19.3,10.8,1.75
Beau Bigam,California (PA),PSAC,P,Jr.,24.5,118.0,4.27,138.0,6.54,16.5,10.0,1.39
Josh Bryson,California (PA),PSAC,P,Jr.,29.1,134.0,4.87,121.0,8.33,17.7,9.4,2.69
Coleman Fletcher,California (PA),PSAC,P,So.,11.1,57.0,4.68,126.0,6.5,16.7,10.2,1.73
Roman Gill,California (PA),PSAC,P,Sr.,50.7,218.0,4.15,142.0,6.6,15.9,9.3,1.55
Nathan Holmes,California (PA),PSAC,P,Sr.,54.0,252.0,4.4,134.0,8.13,17.8,9.7,1.75
Colin Patterson,California (PA),PSAC,P,Sr.,61.1,292.0,4.44,132.0,10.99,20.8,9.8,2.34
Ryan Sluk,California (PA),PSAC,P,Jr.,19.0,84.0,4.33,136.0,11.25,21.5,10.2,2.28
Michael Valente,California (PA),PSAC,P,Sr.,54.3,230.0,4.08,144.0,9.7,17.2,7.5,2.01
Colin Watson,California (PA),PSAC,P,So.,17.2,67.0,4.22,139.0,6.97,17.0,10.0,1.66
Sawyer Allen,Central Mo.,Mid-America Intercollegiate,P,Sr.,59.0,278.0,4.51,130.0,8.35,17.9,9.6,1.91
Egan Keeler,Central Mo.,Mid-America Intercollegiate,P,Jr.,20.2,104.0,5.19,113.0,8.18,19.0,10.8,2.49
Jack Kreisman,Central Mo.,Mid-America Intercollegiate,P,Jr.,71.9,316.0,4.42,133.0,8.96,18.5,9.5,2.12
Chris Massey,Central Mo.,Mid-America Intercollegiate,P,Jr.,36.0,171.0,4.53,130.0,9.63,21.1,11.5,2.0
Jack Scott,Central Mo.,Mid-America Intercollegiate,P,Jr.,70.9,319.0,4.0,147.0,10.29,19.2,8.9,1.65
Cale Willson,Central Mo.,Mid-America Intercollegiate,P,Sr.,18.2,108.0,5.17,114.0,7.4,20.4,13.0,2.03
Sam Wyrick,Central Mo.,Mid-America Intercollegiate,P,So.,34.0,147.0,4.51,130.0,6.74,17.1,10.4,1.85
Carter Barrett,Clarion,PSAC,P,Jr.,46.2,227.0,5.5,107.0,7.96,18.4,10.5,3.27
Braden Fetherolf,Clarion,PSAC,P,So.,31.0,152.0,4.83,122.0,6.24,16.2,10.0,2.11
Ryan Gallagher,Clarion,PSAC,P,Sr.,30.6,147.0,5.1,115.0,5.42,16.4,11.0,2.48
Aiden Hartle,Clarion,PSAC,P,So.,35.1,160.0,4.26,138.0,6.12,16.9,10.8,1.23
Grady Booth,Colo. Sch. of Mines,RMAC,P,So.,34.1,188.0,6.77,87.0,5.32,17.1,11.8,3.98
Alex Honeyman,Colo. Sch. of Mines,RMAC,P,Sr.,45.7,217.0,4.7,125.0,8.29,17.6,9.3,2.16
Jackson Kay,Colo. Sch. of Mines,RMAC,P,Jr.,13.8,80.0,5.01,117.0,6.99,18.6,11.6,1.73
Peter Lynch,Colo. Sch. of Mines,RMAC,P,Jr.,40.1,217.0,4.79,123.0,8.9,18.4,9.5,2.0
Will Niles,Colo. Sch. of Mines,RMAC,P,So.,41.0,212.0,4.66,126.0,9.97,19.5,9.5,2.29
Luke Parker,Colo. Sch. of Mines,RMAC,P,So.,22.6,109.0,4.69,125.0,6.3,19.9,13.6,1.61
Nicholas Spidel,Colo. Sch. of Mines,RMAC,P,Sr.,15.9,88.0,5.8,101.0,5.54,14.8,9.2,2.88
Trenton Burnett,Columbus St.,Peach Belt,P,Sr.,25.1,131.0,5.16,114.0,3.38,15.1,11.7,1.83
Connor Folds,Columbus St.,Peach Belt,P,Jr.,16.2,83.0,5.62,105.0,7.58,17.8,10.3,3.14
Christian Harmon,Columbus St.,Peach Belt,P,Sr.,13.0,57.0,5.39,109.0,6.84,18.2,11.4,3.32
Jacob Smith,Columbus St.,Peach Belt,P,Jr.,23.4,118.0,5.69,103.0,7.88,16.8,8.9,3.7
Tucker Starling,Columbus St.,Peach Belt,P,Sr.,29.2,114.0,3.96,148.0,9.06,18.6,9.6,1.5
Bailey Thorne,Columbus St.,Peach Belt,P,So.,37.1,165.0,4.7,125.0,11.14,20.6,9.5,2.86
Sawyer Wilson,Columbus St.,Peach Belt,P,So.,26.0,112.0,4.74,124.0,8.72,17.9,9.1,2.7
Billy Baxter,Emory & Henry,SAC,P,Jr.,11.8,63.0,5.48,107.0,2.95,15.5,12.5,1.94
Cole Gillis,Emory & Henry,SAC,P,So.,48.1,234.0,5.34,110.0,4.51,14.6,10.1,2.63
Brady Halstead,Emory & Henry,SAC,P,Sr.,13.1,78.0,5.37,109.0,6.91,17.8,10.8,2.37
Matthew Hollar,Emory & Henry,SAC,P,Sr.,15.2,78.0,5.98,98.0,5.33,16.2,10.8,3.49
Drew Lanzo,Emory & Henry,SAC,P,Jr.,43.9,214.0,5.29,111.0,3.93,13.5,9.5,2.48
Jacob Nestor,Emory & Henry,SAC,P,Sr.,74.0,331.0,5.29,111.0,7.01,16.0,9.0,3.3
Avery Salyer,Emory & Henry,SAC,P,Sr.,12.2,76.0,6.68,88.0,5.83,16.3,10.4,3.53
Carter Sayers,Emory & Henry,SAC,P,So.,10.1,54.0,6.19,95.0,6.5,17.5,11.0,3.71
Garrett Williams,Emory & Henry,SAC,P,Sr.,18.0,90.0,7.07,83.0,8.8,18.0,9.2,5.9
Hunter Word,Emory & Henry,SAC,P,So.,18.1,96.0,6.76,87.0,5.76,15.8,10.1,4.54
Kyle Ball,Davis & Elkins,MEC,P,So.,19.0,83.0,4.55,129.0,6.99,17.3,10.3,1.92
Cooper Blackburn,Davis & Elkins,MEC,P,Jr.,54.2,266.0,4.46,132.0,4.8,14.5,9.7,1.28
Carson Gorby,Davis & Elkins,MEC,P,Jr.,21.9,130.0,5.67,104.0,1.66,13.2,11.5,1.79
Ethan Marshall,Davis & Elkins,MEC,P,Jr.,51.0,267.0,6.14,96.0,4.52,12.8,8.3,3.84
Diego Reyes,Davis & Elkins,MEC,P,So.,39.2,201.0,4.88,120.0,5.21,17.0,11.8,1.6
Aidan McCrady,Delta St.,Gulf South,P,So.,24.0,111.0,4.6,128.0,6.74,17.7,11.0,1.75
Jake Albert,East Stroudsburg,PSAC,P,Jr.,26.2,113.0,4.41,133.0,7.45,18.0,10.6,1.85
Payton Brannock,East Stroudsburg,PSAC,P,Jr.,49.0,226.0,4.55,129.0,7.01,18.9,11.9,1.81
Johansel Brito,East Stroudsburg,PSAC,P,Jr.,30.2,138.0,4.96,119.0,5.12,15.2,10.1,2.33
Ryan Cavanaugh,East Stroudsburg,PSAC,P,So.,25.2,117.0,4.56,129.0,7.22,19.0,11.8,1.71
Ryan Dewees,East Stroudsburg,PSAC,P,Sr.,54.7,236.0,4.0,147.0,8.92,17.1,8.2,1.52
Cole Dymek,East Stroudsburg,PSAC,P,So.,38.0,170.0,4.53,130.0,8.27,19.9,11.6,2.01
Jaden Newton,East Stroudsburg,PSAC,P,Sr.,12.3,66.0,4.92,120.0,8.66,18.5,9.9,2.08
Gavin Sopko,East Stroudsburg,PSAC,P,So.,42.4,193.0,4.22,139.0,10.8,19.8,9.0,2.2
Ethan Woods,East Stroudsburg,PSAC,P,Sr.,49.1,202.0,4.2,140.0,7.17,17.7,10.6,1.4
Patrick Yoder,East Stroudsburg,PSAC,P,Sr.,12.0,66.0,5.01,117.0,6.6,17.5,10.9,1.94
Malcolm Bartholomew,Mont. St. Billings,Great Northwest,P,Sr.,29.0,145.0,4.97,118.0,7.01,16.0,9.0,2.54
Brennen Chappell,Mont. St. Billings,Great Northwest,P,Sr.,61.0,288.0,4.38,134.0,9.98,17.9,7.9,2.12
Sam Coxen,Mont. St. Billings,Great Northwest,P,So.,59.2,278.0,4.69,125.0,8.5,18.7,10.2,2.18
Jaxon Meyer,Mont. St. Billings,Great Northwest,P,So.,19.4,110.0,6.76,87.0,4.5,15.6,11.1,4.12
Hayden Mullins,Mont. St. Billings,Great Northwest,P,Sr.,46.2,195.0,4.42,133.0,9.18,18.6,9.4,2.11
Lance Schaaf,Mont. St. Billings,Great Northwest,P,Sr.,14.0,78.0,6.02,98.0,3.8,13.7,9.9,2.88
Andrew White,Mont. St. Billings,Great Northwest,P,Sr.,21.9,108.0,5.62,105.0,7.1,18.2,11.1,2.86
Demitrius DiMatteo,Eastern N.M.,Lone Star,P,Sr.,44.1,215.0,5.06,116.0,4.55,15.9,11.4,1.97
Isaiah Figueroa,Eastern N.M.,Lone Star,P,Sr.,48.1,234.0,4.27,138.0,7.03,16.9,9.9,1.03
Logan Kinter,Eastern N.M.,Lone Star,P,Jr.,12.1,62.0,6.45,91.0,6.73,16.8,10.1,4.4
Cole Lancaster,Eastern N.M.,Lone Star,P,Jr.,48.0,236.0,5.37,109.0,5.39,17.1,11.7,2.68
Logan Martin,Eastern N.M.,Lone Star,P,Jr.,29.0,145.0,4.3,137.0,6.59,17.8,11.2,1.31
Nick Mooney,Eastern N.M.,Lone Star,P,Sr.,29.0,159.0,5.34,110.0,0.16,15.2,15.0,0.74
Jedadiah Trudeau,Eastern N.M.,Lone Star,P,Jr.,31.8,150.0,4.44,132.0,5.12,16.0,10.9,1.01
Rocco Calise,Eckerd,Sunshine State,P,So.,50.0,264.0,5.2,113.0,5.09,17.4,12.3,1.82
Dearl Edens,Eckerd,Sunshine State,P,Sr.,28.7,150.0,5.02,117.0,8.52,20.3,11.8,2.43
Max Folkman,Eckerd,Sunshine State,P,Sr.,22.2,132.0,5.77,102.0,5.22,16.9,11.7,2.25
Davian Giles,Eckerd,Sunshine State,P,So.,29.1,177.0,6.0,98.0,7.03,18.1,11.1,3.03
Cooper Nelson,Eckerd,Sunshine State,P,Jr.,21.3,122.0,5.45,108.0,4.85,19.4,14.6,1.59
Nathan Norwood,Eckerd,Sunshine State,P,Sr.,34.8,171.0,4.79,123.0,7.18,16.6,9.4,2.21
Nick Rainey,Eckerd,Sunshine State,P,Sr.,39.0,184.0,5.29,111.0,5.88,15.3,9.4,2.89
Jacob Thomas,Eckerd,Sunshine State,P,So.,57.0,273.0,4.6,128.0,5.78,17.2,11.4,1.57
Brayden DiCerb,Florida Tech,Sunshine State,P,So.,25.2,127.0,4.48,131.0,7.91,18.1,10.2,1.66
Jake Hill,Florida Tech,Sunshine State,P,Sr.,12.4,60.0,4.43,133.0,5.29,16.8,11.5,0.79
Blake Holshouser,Florida Tech,Sunshine State,P,Jr.,40.7,197.0,4.71,125.0,8.19,18.1,10.0,2.27
Jacob Pino,Florida Tech,Sunshine State,P,Sr.,68.0,306.0,4.56,129.0,8.04,16.0,8.0,2.27
Ryan Spitzer,Florida Tech,Sunshine State,P,So.,10.1,53.0,4.98,118.0,7.22,18.4,11.2,2.15
Noah Steckley,Florida Tech,Sunshine State,P,Sr.,23.5,107.0,3.56,165.0,8.99,21.7,12.7,0.42
Ethan Breslin,Fla. Southern,Sunshine State,P,Sr.,11.1,63.0,5.11,115.0,6.46,17.9,11.5,1.97
John Essig,Fla. Southern,Sunshine State,P,Sr.,29.6,140.0,3.64,162.0,14.24,24.4,10.2,1.47
Brandon Jung,Fla. Southern,Sunshine State,P,Sr.,40.2,185.0,4.49,131.0,6.65,15.7,9.0,1.83
Aidan Kelley,Fla. Southern,Sunshine State,P,Sr.,11.1,58.0,4.46,132.0,6.78,17.9,11.1,1.4
Evan Mobley,Fla. Southern,Sunshine State,P,Sr.,22.5,109.0,5.66,104.0,4.58,16.7,12.1,3.02
Casey O'Dell,Fla. Southern,Sunshine State,P,Sr.,29.6,122.0,4.32,136.0,8.95,18.6,9.6,2.13
Sachem Ramos,Fla. Southern,Sunshine State,P,Jr.,98.2,428.0,4.38,134.0,10.62,19.9,9.3,2.3
Colby Rice,Fla. Southern,Sunshine State,P,Sr.,11.1,62.0,4.46,132.0,8.89,21.9,13.0,1.37
Bryan Rivera,Fla. Southern,Sunshine State,P,Jr.,30.2,144.0,4.65,126.0,7.95,17.1,9.1,2.15
Tanner Rollyson,Fla. Southern,Sunshine State,P,Jr.,35.2,160.0,4.49,131.0,5.23,15.5,10.3,1.73
Robert Tracy III,Fla. Southern,Sunshine State,P,Sr.,16.2,74.0,3.77,156.0,11.06,20.3,9.3,1.27
Stephen Bangs,Franklin Pierce,NE10,P,Sr.,32.0,152.0,4.29,137.0,5.81,17.3,11.5,0.96
Nathan Levesque,Franklin Pierce,NE10,P,So.,13.2,58.0,4.56,129.0,10.04,19.5,9.5,2.49
Anthony Paolicelli,Franklin Pierce,NE10,P,So.,32.0,159.0,4.67,126.0,9.07,20.3,11.2,2.07
Logan Ayres,Gannon,PSAC,P,Sr.,29.4,135.0,4.3,137.0,8.35,18.9,10.5,1.59
Brady Berdine,Gannon,PSAC,P,So.,12.2,61.0,4.91,120.0,6.74,18.3,11.6,2.08
Ryan Bioni,Gannon,PSAC,P,Jr.,12.4,69.0,4.82,122.0,5.84,17.8,11.9,1.56
Jacob Engel,Gannon,PSAC,P,Sr.,38.3,173.0,4.89,120.0,6.76,15.9,9.1,2.57
Ryan Hood,Gannon,PSAC,P,Sr.,51.0,234.0,4.41,133.0,7.67,18.2,10.5,1.86
Nick Robertson,Gannon,PSAC,P,So.,12.8,69.0,4.72,125.0,9.12,19.0,9.8,2.07
Zach Tkatch,Gannon,PSAC,P,So.,37.1,175.0,4.61,128.0,6.88,17.0,10.1,1.98
Jackson Walsh,Gannon,PSAC,P,Fr.,18.1,80.0,4.85,121.0,8.26,18.4,10.2,2.66
Owen Avery,Grand Valley St.,GLIAC,P,Jr.,51.0,216.0,4.04,146.0,13.62,23.7,10.0,2.38
Keagan Bobbitt,Grand Valley St.,GLIAC,P,Sr.,58.2,295.0,4.15,142.0,6.65,18.3,11.7,0.81
Collin Bradley,Grand Valley St.,GLIAC,P,Sr.,51.3,230.0,4.98,118.0,9.06,18.9,9.8,2.87
Ethan Houghtaling,Grand Valley St.,GLIAC,P,Sr.,11.0,53.0,4.83,122.0,7.64,18.5,10.8,2.08
Ayden VanEnkevort,Grand Valley St.,GLIAC,P,Sr.,15.2,75.0,4.86,121.0,9.02,19.0,10.0,2.48
Zach Warren,Grand Valley St.,GLIAC,P,Jr.,16.0,65.0,4.28,137.0,7.05,18.1,11.1,1.55
Gibson Cary,Hillsdale,G-MAC,P,So.,47.0,222.0,4.51,130.0,6.18,17.1,10.9,1.29
Winston Delp,Hillsdale,G-MAC,P,Jr.,20.2,108.0,5.12,115.0,5.28,16.2,10.9,1.68
Daniel Higdon,Hillsdale,G-MAC,P,Jr.,50.6,251.0,4.89,120.0,3.22,16.6,13.4,1.51
Hayden Hoffpauir,Hillsdale,G-MAC,P,Jr.,23.0,112.0,4.86,121.0,8.19,18.5,10.3,2.41
Aaron Jasiak,Hillsdale,G-MAC,P,Jr.,26.0,112.0,4.26,138.0,10.33,20.4,10.1,2.03
Patrick MacLean,Hillsdale,G-MAC,P,Sr.,32.1,156.0,4.73,124.0,6.78,17.1,10.4,1.65
Logan McLaughlin,Hillsdale,G-MAC,P,Sr.,16.4,83.0,4.28,137.0,10.12,21.2,11.1,1.59
Jacob Pallo,Hillsdale,G-MAC,P,Jr.,52.0,240.0,4.44,132.0,5.85,17.5,11.7,1.11
Brenden Smith,Hillsdale,G-MAC,P,So.,10.1,54.0,5.07,116.0,6.46,17.3,10.8,2.14
Aidan Barrow-Somers,Indiana (PA),PSAC,P,So.,12.1,59.0,4.84,121.0,7.24,18.0,10.7,2.1
Addison Clymer,Indiana (PA),PSAC,P,Jr.,12.1,63.0,5.2,113.0,7.76,17.5,9.7,2.65
Cameron Copple,Indiana (PA),PSAC,P,So.,25.1,93.0,4.02,146.0,8.1,17.5,9.4,1.51
Luke Lea,Indiana (PA),PSAC,P,So.,13.8,68.0,5.32,111.0,5.1,15.2,10.1,2.15
Nathan Mankoski,Indiana (PA),PSAC,P,Sr.,46.0,213.0,4.84,121.0,4.88,14.3,9.5,2.05
Braydon May,Indiana (PA),PSAC,P,Sr.,25.1,114.0,5.06,116.0,5.03,15.2,10.2,2.44
Dane Samartino,Indiana (PA),PSAC,P,Jr.,17.2,88.0,4.66,126.0,6.51,17.6,11.1,1.65
Derrick Shields,Indiana (PA),PSAC,P,Sr.,69.3,299.0,4.05,145.0,10.93,17.4,6.5,2.02
Bennett Rogers,UIndy,GLVC,P,Jr.,69.2,317.0,4.5,131.0,13.43,23.1,9.7,2.85
Somer Cedeno,Kentucky St.,SIAC,P,Sr.,24.0,167.0,5.89,100.0,1.91,16.3,14.4,0.83
Brad Dossett,Kentucky St.,SIAC,P,Sr.,41.8,218.0,5.58,105.0,4.5,15.5,11.0,2.09
Nathaniel Ocasio,Kentucky St.,SIAC,P,Jr.,25.7,173.0,8.43,70.0,3.95,16.7,12.7,4.16
Ashton Renfro,Kentucky St.,SIAC,P,So.,10.0,60.0,5.88,100.0,6.74,17.3,10.5,2.86
Brady Wooldridge,Kentucky St.,SIAC,P,Jr.,43.0,240.0,6.18,95.0,1.61,14.4,12.8,2.6
David Castleberry,Ky. Wesleyan,G-MAC,P,Sr.,14.4,68.0,4.19,140.0,8.32,20.0,11.7,1.36
Mason Clark,Ky. Wesleyan,G-MAC,P,So.,16.2,95.0,5.31,111.0,6.17,17.5,11.3,2.16
Noah Cook,Ky. Wesleyan,G-MAC,P,So.,40.2,208.0,5.02,117.0,7.49,17.5,10.0,2.31
Jacob Dilday,Ky. Wesleyan,G-MAC,P,Sr.,27.1,130.0,4.59,128.0,8.97,18.6,9.7,2.27
Ethan Ell,Ky. Wesleyan,G-MAC,P,Jr.,24.1,117.0,4.37,135.0,9.18,19.5,10.4,1.62
Evan Oakley,Ky. Wesleyan,G-MAC,P,Sr.,77.2,340.0,3.82,154.0,13.73,22.4,8.7,1.73
Cole Peaslee,Ky. Wesleyan,G-MAC,P,Jr.,32.1,156.0,4.63,127.0,8.78,20.2,11.4,2.07
Josh Tucker,Ky. Wesleyan,G-MAC,P,Sr.,41.2,202.0,4.47,132.0,10.7,19.3,8.6,2.2
Jeremy Fallon,Kutztown,PSAC,P,So.,12.1,71.0,5.66,104.0,7.33,18.4,11.0,2.74
Eddie Frye,Kutztown,PSAC,P,Sr.,20.2,107.0,5.1,115.0,6.66,19.4,12.8,2.04
Evan Krippel,Kutztown,PSAC,P,So.,39.2,184.0,5.26,112.0,5.68,16.3,10.7,2.72
Paul Moretski,Kutztown,PSAC,P,Sr.,50.6,253.0,4.78,123.0,7.7,17.4,9.7,1.95
Aidan Myers,Kutztown,PSAC,P,So.,13.1,80.0,4.92,120.0,6.57,17.6,11.0,1.58
Abel Saft,Kutztown,PSAC,P,Sr.,21.1,125.0,5.89,100.0,-0.09,13.4,13.5,1.74
Kannon Zdimal,Kutztown,PSAC,P,Jr.,39.8,191.0,4.38,134.0,6.85,17.1,10.2,1.6
Anderson Jorge,Lane,SIAC,P,So.,44.2,220.0,4.2,140.0,8.92,19.8,10.8,1.29
Brayden Perkins,Lane,SIAC,P,So.,14.1,120.0,7.33,80.0,2.27,16.2,14.0,1.97
Desean Rogers,Lane,SIAC,P,Sr.,48.2,247.0,4.48,131.0,8.38,18.7,10.3,1.5
Brody Ashley,LeMoyne-Owen,SIAC,P,So.,26.0,160.0,6.44,91.0,4.09,16.5,12.4,2.9
Trae Burton,LeMoyne-Owen,SIAC,P,So.,28.2,159.0,5.3,111.0,5.28,18.3,13.0,2.07
Gabriel Fuentes,LeMoyne-Owen,SIAC,P,Sr.,21.9,130.0,7.12,83.0,0.98,12.6,11.7,3.49
Kevin Maya,LeMoyne-Owen,SIAC,P,So.,48.0,237.0,4.63,127.0,9.42,18.0,8.5,2.16
Aiden McCallister,LeMoyne-Owen,SIAC,P,So.,43.1,238.0,5.4,109.0,3.78,16.4,12.6,1.93
Ryan Meglis,LeMoyne-Owen,SIAC,P,Jr.,12.6,92.0,7.7,76.0,1.1,14.4,13.3,3.14
Vincent Norvell,LeMoyne-Owen,SIAC,P,Sr.,18.3,120.0,7.2,82.0,-1.49,12.6,14.1,2.36
Nathan Sanchez,LeMoyne-Owen,SIAC,P,Fr.,34.0,179.0,4.93,119.0,7.97,18.4,10.4,2.22
Jayden Smith,LeMoyne-Owen,SIAC,P,So.,31.2,159.0,5.01,117.0,4.04,14.5,10.5,1.7
Colin Amsden,Lewis,GLVC,P,Sr.,22.2,111.0,4.95,119.0,5.54,17.2,11.6,1.9
Jackson Bruno,Lewis,GLVC,P,Jr.,36.8,162.0,4.24,139.0,10.63,17.8,7.2,2.1
Ben Catrambone,Lewis,GLVC,P,Fr.,17.8,94.0,4.97,118.0,3.32,16.3,12.9,1.57
Carter Endisch,Lewis,GLVC,P,Sr.,20.6,101.0,4.61,128.0,10.86,20.9,10.0,2.06
T. Johnson,Lewis,GLVC,P,Fr.,23.1,121.0,4.92,120.0,7.97,18.4,10.4,2.22
Jackson Kottmeyer,Lewis,GLVC,P,So.,19.1,94.0,4.78,123.0,8.62,18.7,10.1,2.19
Seth Nanna,Lewis,GLVC,P,Jr.,11.7,63.0,4.97,118.0,7.11,18.0,10.9,2.0
Ethan Craig,Lincoln (PA),CACC,P,So.,48.1,253.0,5.13,115.0,4.46,17.1,12.6,1.86
Anthony Duckett,Lincoln (PA),CACC,P,So.,17.0,102.0,5.86,100.0,5.63,16.4,10.8,2.46
Dennis Flores,Lincoln (PA),CACC,P,Jr.,56.3,278.0,5.19,113.0,6.6,15.8,9.2,2.81
Jaden Greenidge,Lincoln (PA),CACC,P,Sr.,35.3,176.0,4.29,137.0,8.14,18.0,9.8,1.21
Marc Harrison Jr,Lincoln (PA),CACC,P,So.,11.2,66.0,5.33,110.0,4.55,17.3,12.7,1.67
Darryl Husband,Lincoln (PA),CACC,P,Jr.,21.4,109.0,5.22,113.0,5.46,15.9,10.5,2.26
Isaiah Negron,Lincoln (PA),CACC,P,So.,44.0,228.0,4.67,126.0,4.43,17.7,13.3,1.04
Jaden Randolph,Lincoln (PA),CACC,P,Sr.,34.9,200.0,6.56,90.0,-1.19,12.3,13.4,2.26
Pedro Santos,Lincoln (PA),CACC,P,Sr.,19.0,117.0,6.39,92.0,-0.8,14.3,15.1,1.95
Sean Stoney,Lincoln (PA),CACC,P,So.,25.1,137.0,5.48,107.0,5.99,16.7,10.7,2.5
Beau Bryant,West Ala.,Gulf South,P,So.,15.2,72.0,4.96,119.0,7.77,19.0,11.2,2.37
Baker Green,West Ala.,Gulf South,P,Sr.,52.1,228.0,4.8,123.0,7.95,16.5,8.5,2.81
Owen Hendry,West Ala.,Gulf South,P,So.,16.1,74.0,4.5,131.0,7.48,18.5,11.0,1.62
Laney Keeton,West Ala.,Gulf South,P,Sr.,23.9,118.0,5.86,100.0,6.86,17.6,10.7,3.68
Ryan Ladner,West Ala.,Gulf South,P,Jr.,28.0,123.0,4.47,132.0,6.27,16.1,9.9,1.58
Camden Lyke,West Ala.,Gulf South,P,So.,24.2,124.0,5.12,115.0,5.69,18.0,12.3,1.99
Jacob Marshall,West Ala.,Gulf South,P,Sr.,52.9,231.0,4.61,128.0,10.45,19.9,9.5,2.71
Nolan Phillips,West Ala.,Gulf South,P,So.,20.1,91.0,4.49,131.0,6.72,19.2,12.5,1.52
Nick Wilson,West Ala.,Gulf South,P,Sr.,44.8,197.0,5.29,111.0,8.54,17.0,8.5,3.64
Kevin Grenninger,Lock Haven,PSAC,P,So.,24.1,118.0,4.65,126.0,8.17,19.0,10.8,2.02
Zach Griffin,Lock Haven,PSAC,P,So.,12.0,74.0,5.65,104.0,6.22,17.2,11.0,2.35
Brady Myers,Lock Haven,PSAC,P,So.,29.0,136.0,4.95,119.0,7.77,18.9,11.2,2.51
Ethan Nagy,Lock Haven,PSAC,P,So.,34.0,174.0,4.66,126.0,7.22,18.2,11.0,1.72
Will Stambaugh,Lock Haven,PSAC,P,Jr.,37.6,188.0,5.16,114.0,5.53,15.8,10.3,2.17
Jace Szaflarski,Lock Haven,PSAC,P,Jr.,15.5,69.0,4.31,136.0,8.68,20.5,11.8,1.72
Mack Crowley,Minnesota St.,NSIC,P,Jr.,35.8,160.0,4.59,128.0,10.85,19.9,9.0,2.85
Sam George,Minnesota St.,NSIC,P,Jr.,51.7,225.0,4.14,142.0,12.01,21.4,9.4,2.32
Louis Magers,Minnesota St.,NSIC,P,Sr.,36.9,168.0,4.2,140.0,6.89,17.2,10.4,1.14
Brady Nelson,Minnesota St.,NSIC,P,Sr.,60.0,270.0,4.26,138.0,8.33,17.9,9.6,1.68
Austin Beauchamp,Mansfield,PSAC,P,Jr.,27.1,150.0,6.01,98.0,1.78,16.3,14.5,2.2
Taylor Blevins,Mansfield,PSAC,P,So.,15.2,106.0,6.62,89.0,6.1,17.5,11.4,3.08
Garrett Emerick,Mansfield,PSAC,P,Jr.,30.6,169.0,6.67,88.0,2.07,15.1,13.0,3.25
Tyler Swineford,Mansfield,PSAC,P,Jr.,34.6,192.0,5.97,98.0,4.22,15.8,11.6,2.88
Alex Bryan,Maryville (MO),GLVC,P,So.,19.1,108.0,5.37,109.0,8.27,17.8,9.5,2.74
Sam Cardwell,Maryville (MO),GLVC,P,Jr.,17.8,83.0,4.99,118.0,7.65,19.1,11.5,2.31
Noah Harbin,Maryville (MO),GLVC,P,Jr.,21.6,109.0,5.37,109.0,6.72,17.9,11.2,2.8
Ryan Hoshaw,Maryville (MO),GLVC,P,Sr.,25.8,127.0,5.19,113.0,6.24,17.5,11.3,2.42
Ty Rauser,Maryville (MO),GLVC,P,Sr.,48.1,223.0,4.33,136.0,12.03,23.0,11.0,2.17
Brayden Rubel,Maryville (MO),GLVC,P,Jr.,18.2,97.0,5.59,105.0,6.93,17.5,10.6,2.97
Blake Sivak,Maryville (MO),GLVC,P,So.,11.2,47.0,4.3,137.0,8.09,17.8,9.7,1.8
Braeden Sunken,Maryville (MO),GLVC,P,So.,13.1,63.0,4.77,123.0,9.42,19.5,10.1,2.45
Owen Brink,Mercy,ECC,P,So.,15.0,80.0,5.6,105.0,5.25,17.0,11.7,2.66
Ryan DiNapoli,Mercy,ECC,P,So.,27.2,122.0,4.81,122.0,7.24,17.5,10.3,2.31
Samuel Gil,Mercy,ECC,P,Sr.,14.2,81.0,4.7,125.0,5.32,18.4,13.1,1.22
Andre Jenkins,Mercy,ECC,P,So.,67.2,302.0,4.18,141.0,7.24,16.6,9.3,1.48
Ethan McGarry,Mercy,ECC,P,So.,28.2,133.0,4.91,120.0,4.63,16.8,12.2,1.93
Nevin Scaperotti,Mercy,ECC,P,Jr.,59.9,282.0,4.84,121.0,6.49,17.4,10.9,2.2
Gordon Votruba,Mercy,ECC,P,So.,42.1,190.0,4.52,130.0,5.29,15.0,9.7,1.65
Diego Wirz,Mercy,ECC,P,Sr.,30.6,144.0,5.2,113.0,4.0,16.1,12.1,1.94
Michael Banderas,MSU Denver,RMAC,P,Jr.,13.2,73.0,5.3,111.0,6.87,17.6,10.7,2.39
