Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
JT Anderosky,DeSales,MAC Freedom,OF,Sr.,154.0,0.338,0.402,0.439,0.396,36.0,9.0,1.0,1.0,3.0,11.4,7.6
Shane Anhalt,DeSales,MAC Freedom,INF,Sr.,44.0,0.3,0.412,0.436,0.415,8.0,2.0,0.0,1.0,1.0,15.6,14.6
Eddie Cwiertniewicz,DeSales,MAC Freedom,OF,So.,25.0,0.238,0.36,0.286,0.38,4.0,1.0,0.0,0.0,1.0,16.5,11.5
Matt DeStaso,DeSales,MAC Freedom,INF,So.,17.0,0.286,0.412,0.357,0.374,3.0,1.0,0.0,0.0,1.0,16.6,11.2
Bobby Dingell,DeSales,MAC Freedom,INF,Sr.,32.0,0.258,0.374,0.295,0.403,6.0,1.0,0.0,0.0,1.0,14.2,12.7
Owen Fischl,DeSales,MAC Freedom,INF,Sr.,143.0,0.288,0.427,0.392,0.406,25.0,6.0,0.0,2.0,4.0,14.9,17.0
Will Haman,DeSales,MAC Freedom,INF,So.,15.0,0.333,0.467,0.417,0.373,3.0,1.0,0.0,0.0,1.0,17.7,10.6
Andrew McGowan,DeSales,MAC Freedom,UT,Sr.,42.0,0.268,0.354,0.402,0.344,7.0,2.0,0.0,1.0,1.0,22.9,10.2
Jacob Rivera,DeSales,MAC Freedom,INF,So.,106.0,0.318,0.434,0.466,0.416,20.0,5.0,1.0,2.0,4.0,16.2,12.9
John Rorick,DeSales,MAC Freedom,INF,Sr.,112.0,0.27,0.374,0.342,0.346,21.0,4.0,0.0,1.0,4.0,18.4,10.2
Jack Sague,DeSales,MAC Freedom,OF,Jr.,47.0,0.276,0.384,0.326,0.368,9.0,2.0,0.0,0.0,2.0,17.2,9.7
Aaron Schneider,DeSales,MAC Freedom,C,So.,21.0,0.278,0.381,0.333,0.379,4.0,1.0,0.0,0.0,1.0,16.7,11.0
Braden Andrejack,Alma,Michigan Intercol. Ath. Assn.,INF,So.,17.0,0.286,0.412,0.357,0.387,3.0,1.0,0.0,0.0,1.0,17.3,11.2
Gavin Berger,Alma,Michigan Intercol. Ath. Assn.,OF,So.,13.0,0.25,0.308,0.333,0.374,2.0,1.0,0.0,0.0,0.0,17.2,10.4
Cameron Bleasdale,Alma,Michigan Intercol. Ath. Assn.,UT,Sr.,191.0,0.306,0.407,0.385,0.387,40.0,8.0,1.0,1.0,7.0,17.3,10.8
Charlie Chmielewski,Alma,Michigan Intercol. Ath. Assn.,INF,Jr.,33.0,0.241,0.333,0.276,0.366,6.0,1.0,0.0,0.0,1.0,17.5,10.1
Brant Goodpaster,Alma,Michigan Intercol. Ath. Assn.,INF,Jr.,121.0,0.299,0.397,0.395,0.372,24.0,5.0,1.0,1.0,5.0,15.4,10.2
Cole Grunwald,Alma,Michigan Intercol. Ath. Assn.,UT,Sr.,103.0,0.259,0.36,0.405,0.36,15.0,5.0,1.0,2.0,3.0,16.3,10.3
Alexander Kavalick,Alma,Michigan Intercol. Ath. Assn.,C,Jr.,136.0,0.3,0.398,0.437,0.387,24.0,8.0,1.0,2.0,3.0,19.9,11.4
Luke Lindsay,Alma,Michigan Intercol. Ath. Assn.,OF,Jr.,40.0,0.262,0.372,0.32,0.35,7.0,2.0,0.0,0.0,1.0,15.5,11.2
Charlie Martyn,Alma,Michigan Intercol. Ath. Assn.,C,Jr.,76.0,0.255,0.344,0.331,0.332,13.0,3.0,1.0,0.0,2.0,16.6,9.9
Jack McIntosh,Alma,Michigan Intercol. Ath. Assn.,INF,So.,57.0,0.306,0.404,0.429,0.377,11.0,3.0,0.0,1.0,2.0,16.5,11.3
Guiseppe Sapienza,Alma,Michigan Intercol. Ath. Assn.,INF,So.,160.0,0.304,0.412,0.452,0.394,28.0,9.0,1.0,3.0,6.0,16.0,11.8
Easton Tolson,Alma,Michigan Intercol. Ath. Assn.,UT,So.,104.0,0.278,0.375,0.389,0.345,18.0,5.0,1.0,1.0,3.0,16.5,10.3
Kyler Warren,Alma,Michigan Intercol. Ath. Assn.,INF,Sr.,176.0,0.282,0.363,0.416,0.361,30.0,9.0,3.0,2.0,5.0,12.2,8.7
Yoon Chae,Amherst,NESCAC,UT,Jr.,10.0,0.222,0.3,0.222,0.374,2.0,0.0,0.0,0.0,0.0,16.1,10.3
Matthew Chen,Amherst,NESCAC,INF,So.,21.0,0.278,0.381,0.333,0.37,4.0,1.0,0.0,0.0,1.0,17.7,10.4
Aiden Dubetsky,Amherst,NESCAC,INF,So.,136.0,0.277,0.404,0.375,0.379,23.0,6.0,1.0,1.0,5.0,16.4,14.3
Leo Foust,Amherst,NESCAC,OF,So.,68.0,0.288,0.382,0.424,0.376,12.0,3.0,1.0,1.0,2.0,17.0,10.4
J.J. Grimes,Amherst,NESCAC,C,So.,55.0,0.277,0.382,0.404,0.38,9.0,3.0,0.0,1.0,2.0,19.1,11.7
Charlie LaFreniere,Amherst,NESCAC,OF,Jr.,151.0,0.335,0.445,0.414,0.416,35.0,5.0,1.0,1.0,6.0,13.2,12.4
Tyler McCord,Amherst,NESCAC,INF,Sr.,109.0,0.325,0.412,0.462,0.393,23.0,5.0,1.0,2.0,2.0,13.3,11.0
Justin Orridge,Amherst,NESCAC,OF,So.,116.0,0.306,0.414,0.418,0.397,22.0,6.0,1.0,1.0,3.0,14.8,12.6
Ben Smith,Amherst,NESCAC,C,Sr.,64.0,0.279,0.392,0.409,0.362,10.0,4.0,0.0,1.0,4.0,16.6,9.5
Avery Acuna,Anna Maria,MASCAC,INF,Sr.,144.0,0.242,0.347,0.347,0.337,22.0,5.0,1.0,2.0,3.0,19.5,12.0
Brady Aylward,Anna Maria,MASCAC,C,Sr.,101.0,0.261,0.356,0.386,0.334,15.0,6.0,1.0,1.0,3.0,15.0,9.5
Josh Batchelder,Anna Maria,MASCAC,OF,Jr.,132.0,0.286,0.416,0.415,0.382,22.0,6.0,1.0,2.0,7.0,17.8,12.7
Justin Chiulli,Anna Maria,MASCAC,INF,Jr.,95.0,0.278,0.423,0.396,0.373,15.0,4.0,1.0,1.0,3.0,19.0,16.6
Matthew Cinque,Anna Maria,MASCAC,INF,So.,58.0,0.275,0.362,0.392,0.366,10.0,3.0,0.0,1.0,2.0,19.5,9.3
Ryan Corcoran,Anna Maria,MASCAC,OF,So.,45.0,0.282,0.378,0.41,0.366,8.0,2.0,0.0,1.0,1.0,19.1,10.3
Dillon Darnbrough,Anna Maria,MASCAC,C,So.,43.0,0.27,0.372,0.405,0.361,7.0,2.0,0.0,1.0,1.0,18.0,10.6
Andrew Denison,Anna Maria,MASCAC,OF,Jr.,122.0,0.319,0.42,0.406,0.39,27.0,4.0,1.0,1.0,5.0,18.8,10.6
Evan Dumeny,Anna Maria,MASCAC,C,So.,79.0,0.265,0.367,0.353,0.368,14.0,3.0,0.0,1.0,3.0,18.1,9.9
Riley Grindle,Anna Maria,MASCAC,C,Sr.,26.0,0.226,0.345,0.271,0.339,4.0,1.0,0.0,0.0,1.0,16.3,10.9
Jonathan Guardascione,Anna Maria,MASCAC,UT,Jr.,85.0,0.293,0.402,0.391,0.387,16.0,4.0,0.0,1.0,3.0,15.3,11.3
Elvis Santos,Anna Maria,MASCAC,INF,So.,15.0,0.333,0.467,0.417,0.375,3.0,1.0,0.0,0.0,1.0,17.1,10.6
Jacob Henry,Augsburg,MIAC,UT,Sr.,88.0,0.252,0.328,0.403,0.345,12.0,6.0,0.0,2.0,3.0,19.7,6.8
Drew Jenkins,Augsburg,MIAC,INF,Sr.,95.0,0.301,0.389,0.409,0.367,19.0,4.0,1.0,1.0,3.0,21.4,9.1
Aaron Jones,Augsburg,MIAC,INF,Jr.,44.0,0.281,0.363,0.409,0.358,8.0,2.0,0.0,1.0,1.0,18.3,9.7
Austin Lang,Augsburg,MIAC,UT,Sr.,51.0,0.246,0.336,0.291,0.33,9.0,2.0,0.0,0.0,1.0,17.7,9.3
Tyson LaPoint,Augsburg,MIAC,INF,Jr.,58.0,0.3,0.397,0.42,0.368,11.0,3.0,0.0,1.0,2.0,20.9,9.5
Stanley Regguniti,Augsburg,MIAC,OF,Sr.,161.0,0.339,0.442,0.493,0.439,31.0,10.0,4.0,1.0,5.0,12.3,12.4
Carter Schmidtz,Augsburg,MIAC,INF,So.,14.0,0.333,0.429,0.417,0.377,3.0,1.0,0.0,0.0,1.0,17.4,10.6
J Sivoravong,Augsburg,MIAC,OF,So.,141.0,0.286,0.397,0.378,0.379,26.0,6.0,1.0,1.0,6.0,15.8,11.2
E Stewart,Augsburg,MIAC,OF,So.,106.0,0.293,0.387,0.435,0.388,19.0,5.0,1.0,2.0,4.0,16.9,9.5
Andruw Vela,Augsburg,MIAC,INF,Jr.,145.0,0.293,0.386,0.404,0.381,28.0,6.0,1.0,2.0,3.0,15.4,11.3
Davis Wick,Augsburg,MIAC,OF,Jr.,38.0,0.272,0.367,0.332,0.357,7.0,2.0,0.0,0.0,2.0,19.0,8.6
Charlie Bergin,Augustana (IL),CCIW,INF,Jr.,105.0,0.312,0.43,0.415,0.406,21.0,4.0,1.0,1.0,6.0,13.1,11.6
August Besemer,Augustana (IL),CCIW,C,So.,11.0,0.3,0.364,0.4,0.369,2.0,1.0,0.0,0.0,0.0,17.6,10.7
Ryan Coon,Augustana (IL),CCIW,OF,So.,196.0,0.297,0.408,0.376,0.383,39.0,8.0,1.0,1.0,6.0,13.9,13.0
Kaileb Hackman,Augustana (IL),CCIW,UT,So.,168.0,0.31,0.417,0.451,0.401,31.0,9.0,1.0,3.0,6.0,17.3,11.6
Riley Hendren,Augustana (IL),CCIW,OF,So.,182.0,0.292,0.401,0.422,0.389,32.0,9.0,1.0,3.0,9.0,14.7,10.2
Ethan Sosnowski,Augustana (IL),CCIW,C,Sr.,72.0,0.288,0.377,0.431,0.38,12.0,4.0,1.0,1.0,3.0,18.5,8.7
Ryan Theile,Augustana (IL),CCIW,C,So.,56.0,0.298,0.411,0.426,0.386,10.0,3.0,0.0,1.0,2.0,18.8,11.6
Ryan Buck,Aurora,NACC,UT,Sr.,153.0,0.308,0.399,0.398,0.389,32.0,7.0,1.0,1.0,8.0,14.0,8.0
Nick Czarnecki,Aurora,NACC,OF,Sr.,94.0,0.28,0.372,0.354,0.368,19.0,3.0,0.0,1.0,2.0,11.9,10.3
Carson Faust,Aurora,NACC,INF,Jr.,36.0,0.29,0.389,0.452,0.394,6.0,2.0,0.0,1.0,1.0,17.7,10.0
Brayden Gorecki,Aurora,NACC,INF,Jr.,144.0,0.273,0.389,0.446,0.393,21.0,7.0,1.0,4.0,6.0,15.4,11.8
Jaden Holgado,Aurora,NACC,OF,Sr.,155.0,0.307,0.419,0.415,0.397,31.0,5.0,3.0,1.0,7.0,14.0,11.5
Joe Lukancic,Aurora,NACC,UT,Jr.,212.0,0.369,0.435,0.501,0.435,54.0,11.0,1.0,4.0,4.0,14.7,8.7
Brody Mac,Aurora,NACC,C,So.,27.0,0.261,0.37,0.304,0.365,5.0,1.0,0.0,0.0,1.0,18.6,10.5
Kyle Mack,Aurora,NACC,INF,Sr.,128.0,0.339,0.438,0.468,0.433,28.0,6.0,1.0,2.0,5.0,12.0,11.2
Tyler Patton,Aurora,NACC,C,Sr.,92.0,0.261,0.349,0.484,0.367,12.0,4.0,1.0,4.0,3.0,22.1,9.2
Julian Rosales,Aurora,NACC,C,So.,43.0,0.289,0.372,0.421,0.384,8.0,2.0,0.0,1.0,1.0,16.6,9.7
Will Sevier,Aurora,NACC,INF,Sr.,61.0,0.25,0.361,0.365,0.347,9.0,3.0,0.0,1.0,2.0,16.8,11.0
Matthew Washington,Aurora,NACC,INF,So.,160.0,0.277,0.381,0.38,0.364,28.0,7.0,2.0,1.0,4.0,14.1,11.6
Maddox Jordan,Averett,ODAC,OF,Jr.,30.0,0.233,0.336,0.272,0.349,5.0,1.0,0.0,0.0,1.0,18.0,11.0
Luke Keister,Averett,ODAC,INF,Sr.,35.0,0.227,0.316,0.26,0.338,6.0,1.0,0.0,0.0,1.0,14.7,9.7
Tyler Lowe,Averett,ODAC,INF,Jr.,78.0,0.25,0.346,0.338,0.352,13.0,3.0,0.0,1.0,3.0,19.6,9.4
Drew Skinner,Averett,ODAC,C,Jr.,114.0,0.286,0.387,0.378,0.36,22.0,4.0,1.0,1.0,3.0,13.0,11.7
Jack Turner,Averett,ODAC,OF,Jr.,67.0,0.255,0.344,0.408,0.335,9.0,4.0,1.0,1.0,2.0,25.2,9.2
Chris Basile,Babson,NEWMAC,INF,Sr.,76.0,0.29,0.392,0.412,0.362,14.0,3.0,1.0,1.0,2.0,16.5,12.2
Gabe Cushner,Babson,NEWMAC,C,So.,97.0,0.301,0.402,0.446,0.39,18.0,4.0,1.0,2.0,4.0,15.5,9.9
Dante D'Avanzo,Babson,NEWMAC,INF,Jr.,58.0,0.238,0.342,0.278,0.339,10.0,2.0,0.0,0.0,2.0,14.6,10.1
Ryan Hvozdovic,Babson,NEWMAC,OF,Sr.,86.0,0.256,0.359,0.35,0.358,14.0,4.0,0.0,1.0,3.0,17.3,10.3
Ryan Liss,Babson,NEWMAC,OF,Jr.,93.0,0.257,0.345,0.404,0.337,14.0,4.0,1.0,2.0,3.0,16.6,8.4
Jack Moses,Babson,NEWMAC,C,Jr.,61.0,0.269,0.377,0.385,0.375,10.0,3.0,0.0,1.0,2.0,18.7,11.3
Owen Stephens,Babson,NEWMAC,INF,Sr.,15.0,0.303,0.394,0.378,0.353,3.0,1.0,0.0,0.0,1.0,18.0,9.0
Zander Teator,Babson,NEWMAC,UT,Sr.,62.0,0.322,0.421,0.436,0.406,13.0,3.0,0.0,1.0,3.0,14.7,9.7
Alexander Wilson,Babson,NEWMAC,OF,Jr.,72.0,0.277,0.387,0.391,0.369,12.0,4.0,0.0,1.0,4.0,18.6,9.8
Jace Druschel,Baldwin Wallace,OAC,INF,Jr.,69.0,0.283,0.376,0.383,0.354,13.0,3.0,0.0,1.0,2.0,15.0,9.7
Mason Fixx,Baldwin Wallace,OAC,C,Jr.,88.0,0.284,0.398,0.392,0.39,15.0,5.0,0.0,1.0,3.0,17.2,12.4
Ryan Gordon,Baldwin Wallace,OAC,INF,Jr.,27.0,0.31,0.414,0.488,0.397,5.0,1.0,0.0,1.0,1.0,16.1,11.7
Sean Kolenich,Baldwin Wallace,OAC,INF,Sr.,224.0,0.338,0.421,0.465,0.416,48.0,14.0,1.0,3.0,6.0,10.9,9.7
John Panstares,Baldwin Wallace,OAC,OF,Sr.,84.0,0.288,0.381,0.439,0.384,16.0,2.0,0.0,3.0,3.0,29.6,9.2
Carson Petrecca,Baldwin Wallace,OAC,INF,Jr.,67.0,0.259,0.358,0.414,0.373,10.0,3.0,0.0,2.0,2.0,17.2,10.3
Dennis Ritlinger-Nirider,Baldwin Wallace,OAC,OF,Sr.,131.0,0.289,0.397,0.451,0.395,21.0,7.0,1.0,3.0,4.0,22.2,12.3
Owen Smith,Baldwin Wallace,OAC,OF,Jr.,29.0,0.242,0.347,0.282,0.334,5.0,1.0,0.0,0.0,1.0,20.9,10.2
Maddox Tarquinio,Baldwin Wallace,OAC,UT,So.,15.0,0.333,0.467,0.417,0.375,3.0,1.0,0.0,0.0,1.0,16.4,10.6
Matt Terzola,Baldwin Wallace,OAC,INF,Sr.,133.0,0.255,0.362,0.291,0.339,25.0,4.0,0.0,0.0,6.0,13.5,10.1
Colin West,Baldwin Wallace,OAC,INF,Jr.,93.0,0.335,0.421,0.472,0.405,19.0,6.0,1.0,1.0,3.0,14.1,9.9
Max Dushney,Bates,NESCAC,C,So.,58.0,0.3,0.397,0.42,0.366,11.0,3.0,0.0,1.0,2.0,16.1,9.6
John Federico,Bates,NESCAC,INF,So.,18.0,0.267,0.389,0.333,0.375,3.0,1.0,0.0,0.0,1.0,16.9,10.8
Jack Margiloff,Bates,NESCAC,OF,Sr.,68.0,0.27,0.367,0.406,0.344,11.0,3.0,1.0,1.0,3.0,18.1,9.3
Keagan Ryan,Bates,NESCAC,OF,Jr.,130.0,0.279,0.401,0.399,0.38,22.0,5.0,1.0,2.0,9.0,19.1,10.0
Gibby Sullivan,Bates,NESCAC,INF,Sr.,98.0,0.258,0.357,0.352,0.348,17.0,3.0,1.0,1.0,2.0,18.4,11.6
David Swift,Bates,NESCAC,INF,So.,129.0,0.286,0.38,0.464,0.393,21.0,6.0,1.0,4.0,4.0,17.4,9.9
Tyler Tucker,Bates,NESCAC,INF,So.,39.0,0.265,0.359,0.324,0.367,7.0,2.0,0.0,0.0,1.0,18.8,10.7
Liam Yardley,Bates,NESCAC,C,Sr.,63.0,0.244,0.364,0.357,0.339,9.0,3.0,0.0,1.0,4.0,22.3,8.8
Luke Yoon,Bates,NESCAC,C,Jr.,41.0,0.265,0.39,0.324,0.374,7.0,2.0,0.0,0.0,2.0,16.5,11.4
Joe Yoxall,Bates,NESCAC,INF,Sr.,75.0,0.281,0.387,0.375,0.363,14.0,3.0,0.0,1.0,3.0,17.5,11.2
Jack Alport,Beloit,MWC,OF,Sr.,208.0,0.331,0.437,0.451,0.416,44.0,10.0,1.0,3.0,8.0,10.6,11.9
Seth Brankey,Beloit,MWC,UT,Jr.,141.0,0.303,0.397,0.417,0.393,28.0,6.0,1.0,2.0,4.0,16.7,10.8
Brody Bremer,Beloit,MWC,INF,Sr.,79.0,0.294,0.392,0.441,0.378,14.0,4.0,0.0,2.0,3.0,19.8,9.7
Kaden Gustafason,Beloit,MWC,UT,So.,14.0,0.25,0.357,0.333,0.377,2.0,1.0,0.0,0.0,0.0,17.8,11.0
Blake Nelson,Beloit,MWC,UT,Jr.,136.0,0.282,0.403,0.441,0.378,21.0,7.0,1.0,3.0,4.0,21.1,13.8
Jordan Rosenberg,Beloit,MWC,INF,Sr.,67.0,0.273,0.403,0.364,0.378,12.0,2.0,0.0,1.0,3.0,18.1,13.5
Elliott Simpson,Beloit,MWC,C,Jr.,17.0,0.295,0.423,0.369,0.346,3.0,1.0,0.0,0.0,1.0,19.4,10.8
Jacopo Tamburini,Beloit,MWC,INF,Jr.,52.0,0.256,0.385,0.372,0.365,8.0,2.0,0.0,1.0,2.0,18.4,12.5
Nolan Tomsyck,Beloit,MWC,INF,Jr.,159.0,0.305,0.397,0.414,0.375,32.0,7.0,1.0,2.0,3.0,21.3,11.2
Aiden Wood,Beloit,MWC,UT,So.,174.0,0.276,0.368,0.401,0.367,30.0,8.0,1.0,3.0,6.0,17.0,9.4
Joseph Bello,Baruch,CUNYAC,C,Sr.,104.0,0.259,0.366,0.36,0.349,17.0,4.0,1.0,1.0,3.0,19.4,11.8
Nicholas Benedetto,Baruch,CUNYAC,INF,Jr.,71.0,0.218,0.34,0.251,0.332,11.0,2.0,0.0,0.0,3.0,22.0,10.9
Andrew DeRose,Baruch,CUNYAC,INF,So.,95.0,0.293,0.389,0.402,0.371,18.0,4.0,1.0,1.0,3.0,17.4,10.5
Roy Longarzo,Baruch,CUNYAC,OF,Sr.,130.0,0.328,0.432,0.492,0.42,24.0,8.0,2.0,2.0,6.0,17.4,10.6
Peter Marino,Baruch,CUNYAC,UT,Sr.,128.0,0.294,0.398,0.404,0.373,24.0,5.0,2.0,1.0,5.0,12.4,10.8
Nicholas Morabito,Baruch,CUNYAC,INF,So.,52.0,0.273,0.385,0.386,0.378,9.0,2.0,0.0,1.0,2.0,18.4,11.8
Zachary Niedzwiecki,Baruch,CUNYAC,C,So.,24.0,0.25,0.375,0.3,0.375,4.0,1.0,0.0,0.0,1.0,16.9,11.2
Andrew Page,Baruch,CUNYAC,C,Jr.,26.0,0.223,0.34,0.267,0.37,4.0,1.0,0.0,0.0,1.0,20.2,12.2
Kenneth Pastrana,Baruch,CUNYAC,OF,Jr.,78.0,0.29,0.4,0.473,0.401,12.0,4.0,1.0,2.0,3.0,21.2,11.7
Christopher Petrillo,Baruch,CUNYAC,INF,Jr.,102.0,0.302,0.433,0.46,0.4,17.0,5.0,1.0,2.0,3.0,15.1,16.1
Matthew Rappa,Baruch,CUNYAC,OF,So.,94.0,0.304,0.415,0.43,0.387,17.0,5.0,1.0,1.0,4.0,18.7,11.3
Michael Rossi,Baruch,CUNYAC,OF,So.,67.0,0.276,0.373,0.379,0.365,12.0,3.0,0.0,1.0,2.0,17.1,10.7
Cameron Soto,Baruch,CUNYAC,OF,So.,26.0,0.227,0.346,0.273,0.37,4.0,1.0,0.0,0.0,1.0,18.3,10.9
Chad Behrendt,Bethany (WV),PAC,INF,Sr.,41.0,0.286,0.39,0.343,0.382,8.0,2.0,0.0,0.0,1.0,15.9,11.6
Gian DeGenova,Bethany (WV),PAC,INF,Jr.,90.0,0.299,0.4,0.468,0.378,15.0,5.0,1.0,2.0,3.0,17.9,10.9
Jaden Nestor-Fox,Bethany (WV),PAC,UT,Sr.,155.0,0.338,0.445,0.485,0.437,32.0,8.0,1.0,3.0,5.0,11.0,13.2
Sonny Peluchette,Bethany (WV),PAC,INF,Sr.,93.0,0.299,0.396,0.411,0.388,18.0,4.0,1.0,1.0,2.0,14.6,11.9
Devin Toothman,Bethany (WV),PAC,OF,Sr.,74.0,0.262,0.392,0.344,0.372,13.0,2.0,0.0,1.0,4.0,20.7,12.8
Payton Zupko,Bethany (WV),PAC,INF,Sr.,71.0,0.277,0.379,0.457,0.372,11.0,3.0,1.0,2.0,2.0,29.0,11.8
Samuel Abbas,Bethel (MN),MIAC,C,Jr.,29.0,0.28,0.379,0.44,0.37,5.0,1.0,0.0,1.0,1.0,17.4,10.3
Carson Christiansen,Bethel (MN),MIAC,OF,Jr.,138.0,0.298,0.384,0.397,0.366,27.0,7.0,1.0,1.0,3.0,15.0,10.0
Drew Girtz,Bethel (MN),MIAC,OF,Sr.,140.0,0.303,0.407,0.395,0.391,28.0,6.0,1.0,1.0,7.0,12.3,10.1
Oran Hinkle,Bethel (MN),MIAC,OF,Sr.,193.0,0.31,0.389,0.491,0.406,37.0,8.0,1.0,7.0,4.0,13.8,9.4
Chris Lavin,Bethel (MN),MIAC,C,Jr.,56.0,0.232,0.355,0.296,0.351,8.0,3.0,0.0,0.0,2.0,15.8,12.0
Luke Simpson,Bethel (MN),MIAC,INF,So.,13.0,0.255,0.313,0.34,0.36,2.0,1.0,0.0,0.0,0.0,22.1,11.4
Hayden Sperbeck,Bethel (MN),MIAC,INF,So.,131.0,0.301,0.397,0.425,0.384,25.0,6.0,1.0,2.0,4.0,13.6,11.0
Harley Carney,Blackburn,SLIAC,UT,Sr.,130.0,0.265,0.378,0.383,0.362,21.0,5.0,1.0,2.0,4.0,21.8,12.1
Omar Claudino,Blackburn,SLIAC,OF,Jr.,75.0,0.281,0.387,0.422,0.367,12.0,4.0,1.0,1.0,3.0,19.9,11.1
Royce Congi,Blackburn,SLIAC,UT,Jr.,94.0,0.304,0.415,0.468,0.385,16.0,5.0,1.0,2.0,3.0,15.6,12.5
Luke Ellinger,Blackburn,SLIAC,UT,Jr.,38.0,0.245,0.345,0.306,0.371,6.0,2.0,0.0,0.0,1.0,17.3,11.9
Brett Lander,Blackburn,SLIAC,INF,Sr.,79.0,0.215,0.304,0.257,0.309,12.0,3.0,0.0,0.0,3.0,16.6,8.1
Pedro Medina,Blackburn,SLIAC,C,Sr.,72.0,0.245,0.402,0.298,0.376,11.0,3.0,0.0,0.0,2.0,22.3,18.0
D. Medrano,Blackburn,SLIAC,OF,So.,92.0,0.283,0.369,0.443,0.378,15.0,5.0,1.0,2.0,3.0,19.5,9.0
J. Moreno,Blackburn,SLIAC,OF,So.,87.0,0.293,0.391,0.413,0.377,16.0,4.0,1.0,1.0,3.0,17.5,10.4
Diego Perez,Blackburn,SLIAC,C,Jr.,74.0,0.278,0.367,0.387,0.361,13.0,4.0,0.0,1.0,2.0,15.0,9.1
H. Bibeau,Bowdoin,NESCAC,INF,So.,45.0,0.286,0.396,0.416,0.384,8.0,2.0,0.0,1.0,2.0,17.7,11.1
Will Bordes,Bowdoin,NESCAC,UT,Sr.,80.0,0.26,0.362,0.361,0.347,13.0,4.0,0.0,1.0,3.0,16.7,9.7
Finn Cahill,Bowdoin,NESCAC,C,So.,75.0,0.286,0.4,0.397,0.385,13.0,4.0,0.0,1.0,3.0,16.7,12.1
W. Cooke,Bowdoin,NESCAC,INF,So.,112.0,0.274,0.384,0.379,0.368,19.0,5.0,1.0,1.0,4.0,19.8,11.8
Liam Foley,Bowdoin,NESCAC,INF,Sr.,129.0,0.298,0.418,0.401,0.39,24.0,6.0,1.0,1.0,7.0,12.9,11.3
Reuben Siegel,Bowdoin,NESCAC,OF,Jr.,125.0,0.276,0.369,0.368,0.344,23.0,5.0,1.0,1.0,4.0,18.4,10.0
C. Thompson,Bowdoin,NESCAC,OF,So.,99.0,0.279,0.396,0.388,0.369,17.0,4.0,1.0,1.0,6.0,17.5,10.3
Lukas Tsai,Bowdoin,NESCAC,C,Sr.,110.0,0.353,0.453,0.471,0.431,25.0,6.0,1.0,1.0,7.0,14.0,9.4
Henry Aronwald,Brandeis,UAA,OF,Jr.,140.0,0.283,0.386,0.4,0.376,25.0,6.0,1.0,2.0,4.0,22.5,11.3
Mano Boutsikakis,Brandeis,UAA,INF,Jr.,112.0,0.265,0.357,0.367,0.338,19.0,5.0,1.0,1.0,3.0,20.8,9.5
Connor Crowley,Brandeis,UAA,OF,Jr.,153.0,0.264,0.346,0.352,0.336,27.0,7.0,1.0,1.0,4.0,17.3,8.8
Charlie Dunbar,Brandeis,UAA,INF,So.,34.0,0.267,0.353,0.333,0.365,6.0,2.0,0.0,0.0,1.0,20.0,9.7
Ben Kuja,Brandeis,UAA,UT,So.,176.0,0.296,0.392,0.388,0.369,35.0,7.0,2.0,1.0,6.0,14.7,10.0
Keith Lee,Brandeis,UAA,C,So.,117.0,0.289,0.41,0.454,0.387,19.0,5.0,1.0,3.0,4.0,20.3,13.3
Bobby Quill,Brandeis,UAA,OF,So.,26.0,0.273,0.385,0.318,0.375,5.0,1.0,0.0,0.0,1.0,17.7,11.8
Danny Tambascia,Brandeis,UAA,INF,So.,143.0,0.281,0.392,0.405,0.372,24.0,7.0,1.0,2.0,7.0,20.0,10.5
Dylan Walsh,Brandeis,UAA,INF,Jr.,145.0,0.261,0.353,0.347,0.335,25.0,6.0,1.0,1.0,3.0,16.7,10.4
Zack Chadwell,Bridgewater (VA),ODAC,INF,Sr.,196.0,0.353,0.485,0.66,0.492,32.0,10.0,1.0,12.0,7.0,17.8,16.8
Andrew Cheatham,Bridgewater (VA),ODAC,OF,Sr.,15.0,0.308,0.4,0.385,0.379,3.0,1.0,0.0,0.0,0.0,16.0,12.8
Tanner Evans,Bridgewater (VA),ODAC,UT,So.,144.0,0.241,0.362,0.324,0.343,22.0,5.0,1.0,1.0,5.0,17.4,12.8
Christian Harris,Bridgewater (VA),ODAC,OF,Jr.,81.0,0.244,0.347,0.301,0.341,13.0,4.0,0.0,0.0,3.0,19.6,10.3
Jake Harris,Bridgewater (VA),ODAC,C,Jr.,103.0,0.247,0.379,0.33,0.367,16.0,4.0,0.0,1.0,6.0,22.6,11.7
Jack Hayes,Bridgewater (VA),ODAC,INF,Jr.,68.0,0.25,0.383,0.358,0.349,10.0,3.0,0.0,1.0,3.0,19.2,13.4
Bransen Hensley,Bridgewater (VA),ODAC,INF,So.,123.0,0.308,0.415,0.413,0.39,24.0,6.0,1.0,1.0,4.0,14.1,12.1
Trent Holland,Bridgewater (VA),ODAC,INF,Sr.,200.0,0.324,0.405,0.494,0.399,38.0,13.0,1.0,5.0,6.0,14.4,8.9
TJ Johnson,Bridgewater (VA),ODAC,C,Sr.,76.0,0.272,0.368,0.348,0.374,15.0,2.0,0.0,1.0,1.0,17.6,12.4
