Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Michael Yusypchuk,Missouri St.,CUSA,P,So.,71.0,320.0,4.98,118.0,10.82,19.9,9.1,3.33
Shane Connell,Texas St.,Sun Belt,P,Sr.,25.2,139.0,5.75,102.0,6.91,18.5,11.6,3.04
Colby Diaz,Texas St.,Sun Belt,P,Sr.,25.0,115.0,4.88,120.0,10.43,22.0,11.6,2.8
Josh Glaser,Texas St.,Sun Belt,P,So.,17.1,88.0,4.79,123.0,10.69,21.0,10.3,2.41
Sam Hall,Texas St.,Sun Belt,P,Sr.,27.7,124.0,4.85,121.0,6.33,17.6,11.2,2.22
Dylan Kerbow,Texas St.,Sun Belt,P,Sr.,11.2,60.0,5.14,114.0,9.33,19.8,10.5,2.71
Braylen Timmins,Texas St.,Sun Belt,P,Sr.,17.2,87.0,5.49,107.0,9.87,21.3,11.4,3.37
Jesus Tovar,Texas St.,Sun Belt,P,Sr.,66.2,312.0,4.98,118.0,8.03,19.3,11.3,2.58
Andrew Herrmann,Louisiana,Sun Belt,P,Sr.,68.7,305.0,4.84,121.0,9.78,19.3,9.5,3.06
Chase Morgan,Louisiana,Sun Belt,P,Jr.,66.5,284.0,3.78,156.0,13.72,22.9,9.2,1.94
Parker Smith,Louisiana,Sun Belt,P,So.,56.7,252.0,5.05,116.0,7.62,17.8,10.2,2.66
JR Tollett,Louisiana,Sun Belt,P,Jr.,77.0,328.0,4.25,138.0,12.24,19.7,7.4,2.54
Nick Dugan,Stanford,ACC,P,Sr.,57.1,267.0,4.44,132.0,9.52,19.7,10.2,2.1
Sam Garewal,Stanford,ACC,P,Sr.,36.3,172.0,5.1,115.0,12.09,22.6,10.5,3.42
Liam Golden,Stanford,ACC,P,So.,29.4,136.0,4.38,134.0,9.59,19.9,10.3,2.05
Braden Guentz,Stanford,ACC,P,Jr.,21.9,123.0,6.23,94.0,5.21,16.9,11.7,3.46
Aidan Keenan,Stanford,ACC,P,Jr.,37.0,160.0,4.38,134.0,12.22,22.3,10.0,2.58
Christian Lim,Stanford,ACC,P,Jr.,56.4,249.0,4.44,132.0,10.12,20.1,10.0,2.07
Trevor Moore,Stanford,ACC,P,Sr.,39.3,188.0,4.46,132.0,10.81,21.2,10.4,2.47
Toran O'Harran,Stanford,ACC,P,Sr.,28.1,137.0,5.25,112.0,8.22,21.9,13.7,2.79
Ben Reimers,Stanford,ACC,P,Jr.,27.0,137.0,5.8,101.0,7.21,18.7,11.5,3.51
Ryan Speshyock,Stanford,ACC,P,Jr.,30.2,152.0,4.82,122.0,10.75,22.4,11.7,2.25
Parker Warner,Stanford,ACC,P,So.,12.2,66.0,5.04,117.0,9.02,19.2,10.2,2.49
Elian Balmaceda,SFA,Southland,P,Sr.,39.6,199.0,5.46,108.0,8.24,19.2,10.9,3.43
Reid Bowyer,SFA,Southland,P,Sr.,23.9,129.0,5.46,108.0,7.19,17.3,10.1,2.74
Jack James,SFA,Southland,P,Sr.,33.8,171.0,4.91,120.0,5.98,17.3,11.3,2.15
Dylan Mulcahy,SFA,Southland,P,Jr.,29.7,153.0,5.28,111.0,7.35,19.5,12.2,2.54
Kadin Munson,SFA,Southland,P,Sr.,23.0,115.0,4.86,121.0,7.73,18.9,11.2,2.21
Cody Templeton,SFA,Southland,P,Jr.,87.2,385.0,3.87,152.0,11.23,18.0,6.8,1.83
Cody Templeton,SFA,Southland,P,Sr.,87.2,385.0,3.87,152.0,11.23,18.0,6.8,1.83
Hayden Tronson,SFA,Southland,P,Sr.,29.1,161.0,5.47,107.0,6.35,15.9,9.6,2.57
Jonathan Valdez,SFA,Southland,P,Sr.,25.9,125.0,4.77,123.0,9.12,19.0,9.9,2.52
Matthew Canizares,Stony Brook,CAA,P,Sr.,22.4,113.0,5.14,114.0,6.75,18.8,12.0,2.3
Hunter Colagrande,Stony Brook,CAA,P,So.,12.0,62.0,4.84,121.0,9.48,20.5,11.0,2.36
Ty Panariello,Stony Brook,CAA,P,Jr.,28.0,128.0,5.02,117.0,6.88,16.5,9.7,2.68
John Rizzo,Stony Brook,CAA,P,Sr.,66.0,295.0,5.45,108.0,10.44,18.8,8.3,4.2
Nicholas Rizzo,Stony Brook,CAA,P,Jr.,54.9,251.0,5.08,116.0,6.36,17.3,11.0,2.63
Matt Sgambati,Stony Brook,CAA,P,So.,15.0,71.0,5.12,115.0,7.95,18.6,10.6,2.77
Ty Barnett,Tennessee Tech,OVC,P,So.,13.2,61.0,4.83,122.0,8.34,19.0,10.6,2.51
Carter Casabella,Tennessee Tech,OVC,P,So.,46.0,211.0,4.83,122.0,8.57,18.1,9.5,2.66
Jayden Dillard,Tennessee Tech,OVC,P,Jr.,24.2,122.0,5.13,115.0,7.33,20.2,12.9,2.38
Garrett Holpuch,Tennessee Tech,OVC,P,Sr.,14.2,78.0,5.84,101.0,8.2,19.2,11.0,3.43
Drew Mattox,Tennessee Tech,OVC,P,Jr.,32.2,152.0,5.21,113.0,8.0,18.3,10.4,3.06
Reece McDuffie,Tennessee Tech,OVC,P,Sr.,34.3,158.0,5.59,105.0,8.21,16.6,8.4,3.87
Logan Moller,Tennessee Tech,OVC,P,So.,38.1,167.0,4.94,119.0,8.76,18.6,9.9,2.95
Jaxson Pease,Tennessee Tech,OVC,P,Sr.,63.4,281.0,4.49,131.0,9.26,18.7,9.4,2.53
Jaime Robertson,Tennessee Tech,OVC,P,Jr.,19.2,91.0,4.5,131.0,11.59,21.2,9.6,2.37
Lawson Stricklin,Tennessee Tech,OVC,P,Jr.,23.1,118.0,5.06,116.0,7.63,18.5,10.8,2.43
Drake Bayles,UT Martin,OVC,P,Sr.,42.0,212.0,5.69,103.0,4.92,16.3,11.4,2.84
Brandon King,UT Martin,OVC,P,Sr.,51.1,262.0,5.72,103.0,4.96,15.7,10.8,2.78
JP Nunn,UT Martin,OVC,P,So.,23.2,112.0,5.05,116.0,9.84,20.4,10.6,2.89
Jacob Sitton,UT Martin,OVC,P,Sr.,77.0,359.0,4.72,125.0,5.94,17.2,11.3,2.03
Zach Wager,UT Martin,OVC,P,Sr.,50.4,237.0,5.05,116.0,6.03,17.0,10.9,2.53
Carson Brower,Bellarmine,ASUN,P,Jr.,17.4,102.0,6.26,94.0,5.71,15.4,9.7,3.55
Chase Carver,Bellarmine,ASUN,P,Jr.,49.7,268.0,5.68,104.0,2.57,14.8,12.2,2.46
Chase Chamberlain,Bellarmine,ASUN,P,So.,11.0,74.0,6.49,91.0,6.81,18.3,11.5,3.2
Evan Hart,Bellarmine,ASUN,P,Jr.,18.2,90.0,5.55,106.0,3.99,15.5,11.5,2.7
Connor Johnston,Bellarmine,ASUN,P,Fr.,20.7,104.0,5.24,112.0,5.49,19.7,14.2,1.91
Lucas Letsinger,Bellarmine,ASUN,P,Sr.,23.5,118.0,4.92,120.0,10.37,20.9,10.6,2.68
Sam Matherly,Bellarmine,ASUN,P,Jr.,19.7,114.0,6.48,91.0,0.3,15.1,14.8,2.35
Presley Monteforte,Bellarmine,ASUN,P,Sr.,30.1,159.0,5.05,116.0,7.78,18.2,10.4,2.22
Aaron Ragat,Bellarmine,ASUN,P,Jr.,44.1,246.0,5.76,102.0,4.65,15.9,11.2,2.67
Karl Ralamb,Bellarmine,ASUN,P,Jr.,20.8,111.0,5.8,101.0,6.74,18.7,11.9,3.02
Oliver Ward,Bellarmine,ASUN,P,Sr.,33.2,166.0,5.37,109.0,6.75,18.1,11.4,2.69
Julian Cazares,UC San Diego,Big West,P,Sr.,10.1,50.0,4.73,124.0,10.46,20.7,10.2,2.53
Garrett Davidson,UC San Diego,Big West,P,So.,15.2,79.0,4.85,121.0,9.11,18.9,9.8,2.44
Niccolas Gregson,UC San Diego,Big West,P,Sr.,41.4,182.0,4.38,134.0,10.92,19.0,8.1,2.54
Devon King,UC San Diego,Big West,P,Jr.,16.6,82.0,5.4,109.0,8.43,20.5,12.0,3.01
Steele Murdock,UC San Diego,Big West,P,So.,45.0,220.0,4.73,124.0,8.83,19.8,10.9,2.27
Nathan Ries,UC San Diego,Big West,P,So.,39.0,174.0,4.73,124.0,10.95,21.0,10.1,2.92
Jake Villar,UC San Diego,Big West,P,Sr.,37.0,173.0,4.72,125.0,6.96,17.8,10.9,2.16
Chapman Weber,UC San Diego,Big West,P,So.,15.2,77.0,4.96,119.0,8.6,19.8,11.2,2.45
Kris Alcorn,Lindenwood,OVC,P,So.,26.2,142.0,5.65,104.0,5.73,18.0,12.3,2.51
Dillon Haftorson,Lindenwood,OVC,P,Sr.,17.0,77.0,5.08,116.0,10.39,19.7,9.3,3.44
Josh Newell,Lindenwood,OVC,P,Sr.,70.2,308.0,4.32,136.0,8.79,16.5,7.7,2.18
Tanner Paschke,Lindenwood,OVC,P,So.,12.1,69.0,5.64,104.0,7.97,19.5,11.6,2.93
Easton Rakers,Lindenwood,OVC,P,Sr.,37.8,172.0,4.44,132.0,10.65,19.9,9.2,2.14
Ethan Smith,Lindenwood,OVC,P,Sr.,47.1,209.0,4.52,130.0,12.13,21.6,9.4,2.74
Michael Walsh,Lindenwood,OVC,P,Sr.,37.3,183.0,5.21,113.0,7.12,17.8,10.7,2.55
Jack Brooker,Queens (NC),ASUN,P,Jr.,34.0,171.0,6.16,95.0,3.28,15.6,12.3,3.34
Ryan Brown,Queens (NC),ASUN,P,So.,38.9,177.0,4.68,126.0,9.91,19.7,9.8,2.67
Matthew Eagen,Queens (NC),ASUN,P,So.,25.0,125.0,5.12,115.0,9.11,20.1,11.0,2.84
Kensen Green,Queens (NC),ASUN,P,So.,11.2,58.0,4.82,122.0,9.72,20.4,10.7,2.37
Johnny Joseph,Queens (NC),ASUN,P,Jr.,14.5,88.0,6.71,88.0,1.21,16.7,15.4,2.56
Landry Jurecka,Queens (NC),ASUN,P,Sr.,79.6,364.0,4.29,137.0,13.06,21.6,8.5,2.49
Adrian Quezada,Queens (NC),ASUN,P,So.,56.2,257.0,5.22,113.0,9.08,17.9,8.8,3.34
Jack Renaud,Queens (NC),ASUN,P,Jr.,42.9,212.0,5.62,105.0,7.29,17.7,10.4,3.48
Joseph Ruller,Queens (NC),ASUN,P,Sr.,39.0,192.0,5.06,116.0,8.05,19.5,11.4,2.71
Derek Westfall,Queens (NC),ASUN,P,Jr.,31.0,181.0,5.8,101.0,6.26,18.2,11.9,2.79
Ian Anderson,Southern Ind.,OVC,P,Sr.,39.1,185.0,5.06,116.0,9.07,20.5,11.5,2.82
Mason Bell,Southern Ind.,OVC,P,Sr.,10.0,54.0,5.36,110.0,8.31,20.2,11.9,2.73
Abdriel Figueroa,Southern Ind.,OVC,P,Jr.,35.0,167.0,4.55,129.0,10.4,21.4,11.0,2.1
Andres Gonzalez,Southern Ind.,OVC,P,Sr.,68.1,302.0,4.89,120.0,7.31,18.3,11.0,2.48
Jay Kennedy,Southern Ind.,OVC,P,Jr.,13.0,76.0,5.51,107.0,6.27,19.1,12.9,2.26
Jake Porter,Southern Ind.,OVC,P,Sr.,38.1,179.0,5.18,114.0,6.94,17.2,10.2,2.84
Sage Stout,Southern Ind.,OVC,P,So.,37.2,182.0,5.26,112.0,7.26,19.7,12.4,2.63
Brady Watts,Southern Ind.,OVC,P,Jr.,32.1,142.0,5.02,117.0,7.9,19.0,11.1,2.8
Colin Wolfe,Southern Ind.,OVC,P,So.,22.1,103.0,4.9,120.0,7.17,17.4,10.2,2.36
Hunter Bell,Stonehill,NEC,P,So.,37.4,186.0,5.46,108.0,6.56,17.2,10.6,2.7
Luke Dellentash,Stonehill,NEC,P,So.,24.1,130.0,5.35,110.0,8.12,19.3,11.2,2.68
Ryan Douglas,Stonehill,NEC,P,Sr.,52.4,246.0,4.94,119.0,7.52,16.3,8.8,2.65
Josh Florence,Stonehill,NEC,P,So.,26.0,125.0,5.53,106.0,7.55,18.4,10.8,3.39
James Gilleran,Stonehill,NEC,P,Sr.,55.5,265.0,5.26,112.0,5.92,17.8,11.9,2.64
Jake Lanzer,Stonehill,NEC,P,Sr.,25.4,138.0,5.42,108.0,6.11,16.6,10.5,2.4
Adam Martin,Stonehill,NEC,P,Sr.,34.2,164.0,5.27,112.0,7.06,17.5,10.5,2.91
Justin Tullish,Stonehill,NEC,P,Jr.,18.0,100.0,5.37,109.0,6.96,19.0,12.0,2.33
Tanyon Weber,Stonehill,NEC,P,So.,10.2,68.0,6.04,97.0,7.17,18.9,11.7,2.78
Jack Welsch,Stonehill,NEC,P,So.,20.2,123.0,5.56,106.0,7.93,19.6,11.7,2.57
Luke Connors,Le Moyne,NEC,P,Sr.,26.2,138.0,6.02,98.0,4.78,17.7,12.9,3.05
AJ Petraitis,Le Moyne,NEC,P,Jr.,74.0,347.0,4.99,118.0,6.92,16.9,9.9,2.48
Colin Skermont,Le Moyne,NEC,P,Sr.,37.1,178.0,4.7,125.0,8.27,20.4,12.1,2.15
Ashton Bassett,Tarleton St.,WAC,P,So.,31.0,151.0,5.31,111.0,8.19,19.5,11.3,3.01
Ben Bosse,Tarleton St.,WAC,P,Sr.,11.1,60.0,5.34,110.0,7.91,19.8,11.9,2.7
Brendon Carter,Tarleton St.,WAC,P,Sr.,22.2,97.0,4.85,121.0,9.9,19.5,9.6,2.9
Karsen Davis,Tarleton St.,WAC,P,So.,31.0,154.0,5.24,112.0,7.2,17.2,10.1,2.73
Jackson Elizondo,Tarleton St.,WAC,P,So.,53.0,250.0,5.01,117.0,8.85,18.4,9.6,2.8
Andrew Hardin,Tarleton St.,WAC,P,Sr.,29.1,145.0,5.08,116.0,9.07,20.8,11.7,2.46
Ethan Jaques,Tarleton St.,WAC,P,Sr.,34.2,157.0,4.96,119.0,10.31,19.6,9.3,3.12
Cort Lowry,Tarleton St.,WAC,P,So.,13.2,78.0,5.66,104.0,7.36,18.7,11.4,2.74
Aden Lucas,Tarleton St.,WAC,P,Sr.,37.0,180.0,5.24,112.0,6.62,17.2,10.6,2.48
Brian Panneton,Tarleton St.,WAC,P,Sr.,78.0,331.0,4.51,130.0,12.11,19.9,7.8,3.06
Jude Abbadessa,Tulane,American,P,Sr.,16.2,89.0,5.5,107.0,7.16,17.8,10.7,2.74
Jack Brafa,Tulane,American,P,Jr.,49.4,214.0,4.53,130.0,9.7,18.2,8.5,2.6
Trey Cehajic,Tulane,American,P,Sr.,43.7,210.0,4.98,118.0,8.15,18.0,9.9,2.5
Will Clements,Tulane,American,P,Sr.,34.0,170.0,4.8,123.0,7.67,19.6,11.9,1.73
Michael Devenney,Tulane,American,P,So.,10.1,57.0,5.65,104.0,8.47,19.4,10.9,3.14
Julius Ejike-Charles,Tulane,American,P,So.,14.2,75.0,5.04,117.0,8.86,20.1,11.3,2.46
Jack Frankel,Tulane,American,P,So.,45.0,186.0,4.55,129.0,9.77,19.2,9.4,2.62
Owen Geiss,Tulane,American,P,Jr.,60.1,273.0,4.75,124.0,8.81,17.4,8.6,2.36
Jacob Moore,Tulane,American,P,Sr.,32.6,147.0,4.36,135.0,11.29,22.5,11.2,2.14
J.D. Rodriguez,Tulane,American,P,Sr.,26.1,132.0,5.17,114.0,7.24,18.8,11.6,2.52
Beau Sampson,Tulane,American,P,Sr.,10.2,50.0,4.99,118.0,8.3,20.1,11.8,2.55
Jake Toporek,Tulane,American,P,Sr.,49.7,217.0,4.57,129.0,8.46,17.3,8.9,2.53
Blaise Wilcenski,Tulane,American,P,Sr.,43.7,204.0,4.76,124.0,10.52,19.5,9.0,2.94
Mark Abell,Army West Point,Patriot,P,Jr.,23.1,123.0,4.95,119.0,7.51,20.0,12.5,2.09
Trey Ates,Army West Point,Patriot,P,Sr.,30.6,149.0,4.76,124.0,8.53,20.6,12.1,2.16
Andrew Berg,Army West Point,Patriot,P,Sr.,64.1,283.0,4.46,132.0,9.22,19.4,10.2,2.19
Walker Calvo,Army West Point,Patriot,P,So.,15.1,64.0,4.58,128.0,9.2,19.1,9.9,2.5
Michael Delph,Army West Point,Patriot,P,So.,10.1,43.0,4.48,131.0,10.32,20.2,9.9,2.43
Robbie Penswick,Army West Point,Patriot,P,Jr.,27.2,124.0,5.02,117.0,7.24,18.1,10.8,2.55
Kevin Reavey,Army West Point,Patriot,P,So.,31.1,144.0,4.93,119.0,11.09,21.6,10.5,2.9
Kaden Youmans,Army West Point,Patriot,P,So.,22.1,98.0,4.82,122.0,8.73,19.4,10.7,2.66
Ryan Borberg,DBU,CUSA,P,Sr.,54.3,240.0,4.81,122.0,10.87,20.5,9.6,3.08
Ashton Branson,DBU,CUSA,P,Sr.,21.2,94.0,4.9,120.0,12.55,22.4,9.9,3.32
Avery Duncan,DBU,CUSA,P,So.,12.2,70.0,5.47,107.0,7.91,19.3,11.4,2.63
Tate Hess,DBU,CUSA,P,Jr.,58.2,283.0,4.66,126.0,11.71,21.4,9.7,2.81
Jerrod Jenkins,DBU,CUSA,P,Sr.,55.2,242.0,4.15,142.0,10.61,21.0,10.4,1.84
Athan Kroll,DBU,CUSA,P,So.,10.2,57.0,5.21,113.0,8.87,19.6,10.7,2.53
Luke Pettitte,DBU,CUSA,P,Jr.,22.3,92.0,3.94,149.0,14.39,23.7,9.3,2.35
Jared Schaeffer,DBU,CUSA,P,Sr.,83.4,359.0,4.38,134.0,12.5,19.9,7.4,2.86
Liam Watt,DBU,CUSA,P,Sr.,36.0,160.0,4.7,125.0,10.04,19.4,9.4,2.75
Alec Bouchard,Wofford,SoCon,P,Jr.,48.4,217.0,5.01,117.0,13.06,21.0,7.9,3.89
Cullen Condon,Wofford,SoCon,P,So.,43.2,216.0,5.12,115.0,8.76,18.9,10.2,2.89
Champ Davis,Wofford,SoCon,P,Sr.,23.2,104.0,4.58,128.0,11.59,19.9,8.3,2.66
Sheldon Egger,Wofford,SoCon,P,Sr.,58.0,266.0,4.29,137.0,10.33,18.3,7.9,2.31
John Gray,Wofford,SoCon,P,Sr.,14.9,73.0,5.02,117.0,6.97,17.7,10.7,2.09
Austin Laughlin,Wofford,SoCon,P,So.,14.0,59.0,4.68,126.0,9.48,20.2,10.7,2.67
Branton Little,Wofford,SoCon,P,Sr.,47.0,223.0,4.51,130.0,8.73,18.0,9.2,2.07
Kenny Michaels,Wofford,SoCon,P,Jr.,52.3,236.0,4.65,126.0,10.72,21.4,10.7,2.76
Ty Brachbill,High Point,Big South,P,Jr.,71.8,365.0,5.51,107.0,8.99,19.4,10.4,3.22
Camden Chalfant,High Point,Big South,P,Sr.,36.0,169.0,4.98,118.0,9.25,21.0,11.7,2.71
Seth Cox,High Point,Big South,P,Sr.,22.2,108.0,5.0,118.0,9.23,19.9,10.7,2.86
Ty Davis,High Point,Big South,P,Fr.,10.2,57.0,5.38,109.0,8.29,19.4,11.1,2.68
Bryan Garrett,High Point,Big South,P,Sr.,18.2,100.0,5.47,107.0,7.32,18.9,11.5,2.68
Dalton Hitt,High Point,Big South,P,Sr.,29.0,143.0,5.22,113.0,5.0,18.3,13.3,2.18
Charlie Jones,High Point,Big South,P,Jr.,13.0,65.0,5.14,114.0,8.7,20.4,11.7,2.65
Mac Kimel,High Point,Big South,P,Sr.,10.2,55.0,5.18,114.0,8.22,19.6,11.3,2.51
Dalton Olsovsky,High Point,Big South,P,Jr.,27.4,132.0,5.26,112.0,9.32,19.9,10.6,2.82
Howell Polk,High Point,Big South,P,Sr.,32.4,154.0,5.74,102.0,6.09,16.9,10.8,3.57
Dylan Story,High Point,Big South,P,Jr.,75.2,366.0,5.05,116.0,6.27,17.5,11.3,2.31
Wade Walton,High Point,Big South,P,So.,83.1,365.0,4.5,131.0,13.21,22.4,9.2,2.86
Smith Bailey,Arizona,Big 12,P,So.,89.0,383.0,4.32,136.0,10.91,20.5,9.6,2.4
JT Drake,Arizona,Big 12,P,Sr.,13.2,61.0,5.04,117.0,9.79,19.5,9.7,3.12
Luc Fladda,Arizona,Big 12,P,Sr.,79.2,355.0,4.4,134.0,11.44,18.4,7.0,2.59
Garrett Hicks,Arizona,Big 12,P,Sr.,45.2,197.0,4.19,140.0,12.89,22.0,9.1,2.41
Corey Kling,Arizona,Big 12,P,Jr.,30.0,133.0,4.53,130.0,9.09,18.3,9.2,2.37
Owen Kramkowski,Arizona,Big 12,P,Jr.,92.0,415.0,4.02,146.0,13.52,21.0,7.4,2.3
Matthew Martinez,Arizona,Big 12,P,Sr.,16.8,73.0,4.23,139.0,11.53,21.6,10.0,2.24
Collin McKinney,Arizona,Big 12,P,Jr.,51.9,247.0,4.81,122.0,9.99,22.3,12.3,2.34
Patrick Morris,Arizona,Big 12,P,Sr.,32.1,127.0,4.07,144.0,11.65,22.1,10.5,2.12
Tony Pluta,Arizona,Big 12,P,Sr.,33.5,129.0,3.59,164.0,13.21,20.8,7.6,1.59
Nolan Straniero,Arizona,Big 12,P,Sr.,60.4,292.0,4.88,120.0,10.03,21.2,11.2,2.77
Jared Galang,Fresno St.,Mountain West,P,So.,18.2,100.0,5.47,107.0,8.35,19.3,11.0,2.8
Tyler Patrick,Fresno St.,Mountain West,P,So.,38.0,172.0,4.55,129.0,9.62,18.8,9.2,2.41
BJ Rodriguez,Fresno St.,Mountain West,P,Sr.,18.1,83.0,4.83,122.0,9.96,21.3,11.3,2.77
Drew Townson,Fresno St.,Mountain West,P,Sr.,35.2,165.0,4.93,119.0,8.68,18.4,9.7,2.73
Caleb Anderson,Duke,ACC,P,Sr.,30.4,149.0,4.66,126.0,11.48,22.8,11.4,2.4
Ben Dean,Duke,ACC,P,So.,25.2,131.0,5.13,115.0,9.19,21.2,12.0,2.68
Edward Hart,Duke,ACC,P,Sr.,12.3,56.0,4.58,128.0,10.19,20.4,10.3,2.43
Nolan Johnson,Duke,ACC,P,So.,48.6,208.0,4.29,137.0,13.8,22.1,8.3,2.82
Bennett LaPalm,Duke,ACC,P,Jr.,44.0,198.0,4.66,126.0,12.51,23.1,10.6,2.72
Kaden Smith,Duke,ACC,P,Sr.,12.0,57.0,4.98,118.0,9.71,20.3,10.5,2.83
Aidan Weaver,Duke,ACC,P,Sr.,22.6,105.0,4.92,120.0,6.78,19.5,12.7,2.28
Owen Byberg,Evansville,MVC,P,Sr.,49.0,231.0,4.5,131.0,9.61,18.7,9.1,2.12
Kenton Deverman,Evansville,MVC,P,Jr.,86.6,371.0,4.33,136.0,11.59,18.7,7.1,2.75
Drew Fieger,Evansville,MVC,P,Sr.,38.9,199.0,5.57,106.0,5.23,17.4,12.2,2.85
Max Hansmann,Evansville,MVC,P,Sr.,42.7,212.0,4.78,123.0,8.41,21.1,12.7,2.2
RJ James,Evansville,MVC,P,So.,21.1,121.0,5.62,105.0,7.56,18.1,10.6,2.86
Kevin Reed,Evansville,MVC,P,Jr.,65.9,312.0,5.77,102.0,8.67,18.2,9.6,4.1
Kellen Roberts,Evansville,MVC,P,Jr.,43.1,230.0,5.74,102.0,6.97,19.2,12.3,2.88
Jack Wills,Evansville,MVC,P,So.,15.0,95.0,5.88,100.0,6.24,18.3,12.1,2.39
Drue Young,Evansville,MVC,P,Sr.,23.1,126.0,5.36,110.0,7.38,19.5,12.1,2.54
Payton Allen,Grambling,SWAC,P,Sr.,35.6,170.0,5.09,116.0,6.4,15.2,8.8,2.52
Taylor Dooley,Grambling,SWAC,P,Sr.,30.0,147.0,5.33,110.0,6.99,18.4,11.5,2.82
Trevor Esparza,Grambling,SWAC,P,Jr.,13.1,67.0,4.99,118.0,8.99,20.0,11.0,2.44
Hampton Phillips,Grambling,SWAC,P,So.,26.0,120.0,4.84,121.0,8.63,19.7,11.1,2.44
Nick Robinson,Grambling,SWAC,P,Jr.,18.2,92.0,5.3,111.0,8.48,19.2,10.7,2.79
Trenton Shaw,Grambling,SWAC,P,Sr.,40.0,225.0,5.9,100.0,5.68,22.4,16.7,2.46
Nic Benhardt,LIU,NEC,P,Sr.,21.3,109.0,4.81,122.0,7.34,17.9,10.5,1.84
Mason Breton,LIU,NEC,P,So.,18.1,105.0,5.36,110.0,7.69,17.7,10.0,2.35
Justin DeCastro,LIU,NEC,P,Sr.,62.2,271.0,4.28,137.0,9.65,17.8,8.1,2.19
Lawrence Elinson,LIU,NEC,P,Jr.,12.2,64.0,4.82,122.0,9.08,19.7,10.6,2.3
Nicholas Finarelli,LIU,NEC,P,Jr.,87.0,397.0,4.34,135.0,9.18,19.7,10.6,2.01
Alex Jankowski,LIU,NEC,P,Sr.,15.0,76.0,5.63,104.0,5.35,18.9,13.6,2.85
Torin Kassebaum,LIU,NEC,P,Jr.,17.1,74.0,4.64,127.0,9.05,19.2,10.2,2.44
Gavin Sansone,LIU,NEC,P,So.,11.0,56.0,5.3,111.0,8.0,19.6,11.6,2.83
Christian Yoo,LIU,NEC,P,Jr.,16.0,88.0,5.52,107.0,6.84,18.1,11.3,2.72
Pryce Bender,Nebraska,Big Ten,P,So.,25.0,117.0,5.1,115.0,8.51,18.7,10.2,2.87
Gavin Blachowicz,Nebraska,Big Ten,P,So.,21.1,99.0,4.8,123.0,9.41,20.6,11.1,2.52
Caleb Clark,Nebraska,Big Ten,P,Sr.,22.3,110.0,5.11,115.0,9.1,19.7,10.6,2.72
Grant Cleavinger,Nebraska,Big Ten,P,Sr.,15.7,84.0,5.17,114.0,10.89,24.1,13.2,2.72
Ryan Harrahill,Nebraska,Big Ten,P,Jr.,13.2,63.0,4.73,124.0,8.78,18.8,10.0,2.31
Ty Horn,Nebraska,Big Ten,P,Jr.,56.7,253.0,4.74,124.0,10.36,19.7,9.3,3.0
Carson Jasa,Nebraska,Big Ten,P,So.,18.2,102.0,5.19,113.0,8.91,20.8,11.9,2.36
Cooper Katskee,Nebraska,Big Ten,P,Jr.,52.1,216.0,4.73,124.0,10.39,20.4,10.0,2.99
Kevin Mannell,Nebraska,Big Ten,P,Sr.,14.2,64.0,4.64,127.0,11.69,21.8,10.1,2.67
Tucker Timmerman,Nebraska,Big Ten,P,Jr.,26.1,123.0,5.09,116.0,9.49,20.2,10.7,2.97
Jalen Worthley,Nebraska,Big Ten,P,Sr.,22.5,100.0,5.07,116.0,8.99,18.7,9.7,3.31
Joseph Bordelon,Nicholls,Southland,P,Jr.,21.1,97.0,4.71,125.0,12.38,24.5,12.1,2.85
Dalton Hill,Nicholls,Southland,P,Sr.,39.0,200.0,5.84,101.0,3.37,18.1,14.7,2.73
Nuno Parache,Nicholls,Southland,P,Sr.,54.1,240.0,4.11,143.0,10.27,19.5,9.2,1.88
Cole Poirrier,Nicholls,Southland,P,Sr.,27.0,144.0,5.25,112.0,7.67,20.8,13.1,2.28
Cole Simoneaux,Nicholls,Southland,P,So.,32.0,156.0,4.86,121.0,8.99,21.1,12.2,2.33
Drew Blake,Oklahoma St.,Big 12,P,Sr.,23.5,110.0,4.39,134.0,12.64,22.8,10.2,2.6
Matthew Brown,Oklahoma St.,Big 12,P,So.,24.0,104.0,4.48,131.0,9.99,20.5,10.6,2.22
Mario Pesca,Oklahoma St.,Big 12,P,Sr.,64.4,291.0,4.7,125.0,9.07,18.6,9.5,2.37
Brennan Phillips,Oklahoma St.,Big 12,P,Sr.,19.6,96.0,4.83,122.0,10.26,20.6,10.4,2.58
Stormy Rhodes,Oklahoma St.,Big 12,P,So.,21.0,96.0,4.58,128.0,9.95,19.5,9.5,2.53
Hunter Watkins,Oklahoma St.,Big 12,P,Jr.,56.6,261.0,4.61,128.0,12.78,21.5,8.8,3.05
Noah Wech,Oklahoma St.,Big 12,P,So.,31.2,158.0,4.92,120.0,8.66,20.2,11.5,2.32
Brendan Asher,Oral Roberts,Summit League,P,So.,51.1,219.0,4.42,133.0,9.46,18.2,8.7,2.27
Jack Hill,Oral Roberts,Summit League,P,Sr.,39.6,193.0,4.73,124.0,7.23,17.4,10.2,2.1
Conner Johnson,Oral Roberts,Summit League,P,So.,20.8,106.0,5.01,117.0,9.04,20.0,10.9,2.54
