Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Logan Myers,Minn. Duluth,NSIC,C,Fr.,157.0,0.273,0.37,0.413,0.363,25.0,8.0,1.0,3.0,6.0,18.0,9.4
Gabe Richardson,Minn. Duluth,NSIC,INF,Sr.,203.0,0.309,0.405,0.441,0.394,40.0,9.0,1.0,4.0,5.0,13.6,11.5
Garrett Stauffacher,Minn. Duluth,NSIC,OF,Jr.,147.0,0.292,0.407,0.422,0.383,27.0,5.0,1.0,3.0,7.0,20.8,11.5
Gavin Baxter,Mississippi Col.,Gulf South,INF,Sr.,47.0,0.262,0.34,0.333,0.351,8.0,3.0,0.0,0.0,1.0,17.7,9.0
Cade Gadman,Mississippi Col.,Gulf South,INF,Sr.,190.0,0.262,0.363,0.366,0.338,33.0,6.0,1.0,3.0,8.0,11.8,9.3
Alex Johnson,Mississippi Col.,Gulf South,INF,Sr.,150.0,0.269,0.367,0.377,0.356,26.0,6.0,1.0,2.0,5.0,16.3,10.3
Drew Baugus,Missouri S&T,GLVC,OF,Jr.,127.0,0.307,0.432,0.393,0.401,25.0,6.0,0.0,1.0,5.0,18.0,13.8
Will Beckham,Missouri S&T,GLVC,OF,Jr.,165.0,0.285,0.406,0.409,0.395,29.0,6.0,1.0,3.0,9.0,19.7,11.7
Tyler Bizzle,Missouri S&T,GLVC,C,So.,72.0,0.274,0.375,0.371,0.363,13.0,3.0,0.0,1.0,3.0,18.6,9.5
Aiden Cizek,Missouri S&T,GLVC,UT,Jr.,57.0,0.275,0.401,0.38,0.378,10.0,2.0,0.0,1.0,2.0,19.5,13.1
Denton Damgaard,Missouri S&T,GLVC,C,Sr.,127.0,0.291,0.408,0.404,0.384,24.0,4.0,1.0,2.0,8.0,16.6,9.9
Alexander DiGiacinto,Missouri S&T,GLVC,INF,So.,48.0,0.268,0.375,0.39,0.362,8.0,2.0,0.0,1.0,2.0,15.9,9.5
Jackson Evans,Missouri S&T,GLVC,INF,Jr.,78.0,0.318,0.423,0.455,0.418,16.0,3.0,0.0,2.0,2.0,15.5,12.3
Andrew Hedgecorth,Missouri S&T,GLVC,INF,Jr.,61.0,0.251,0.362,0.348,0.348,10.0,2.0,0.0,1.0,2.0,17.7,11.2
Nick Hooper,Missouri S&T,GLVC,INF,Jr.,169.0,0.274,0.42,0.393,0.385,26.0,8.0,1.0,2.0,6.0,20.1,16.6
Nick Krodinger,Missouri S&T,GLVC,INF,Sr.,171.0,0.294,0.41,0.449,0.396,31.0,5.0,1.0,5.0,6.0,19.8,12.8
Garrett Meyer,Missouri S&T,GLVC,OF,Sr.,255.0,0.299,0.412,0.435,0.394,44.0,15.0,1.0,4.0,8.0,13.6,13.0
Landen Roberts,Missouri S&T,GLVC,C,Sr.,62.0,0.264,0.371,0.358,0.36,11.0,2.0,0.0,1.0,3.0,18.0,9.7
Bricen Smith,Missouri S&T,GLVC,INF,So.,193.0,0.301,0.399,0.464,0.39,34.0,9.0,3.0,4.0,7.0,17.1,10.2
Cooper Blythe,Mo.-St. Louis,GLVC,INF,Sr.,78.0,0.287,0.397,0.423,0.387,14.0,3.0,0.0,2.0,5.0,17.1,8.6
Mitch Bonczkowski,Mo.-St. Louis,GLVC,UT,Sr.,150.0,0.326,0.42,0.612,0.444,23.0,9.0,2.0,8.0,4.0,14.9,11.6
Ayden Cline,Mo.-St. Louis,GLVC,INF,Jr.,10.0,0.222,0.3,0.222,0.398,2.0,0.0,0.0,0.0,0.0,18.7,12.0
Cade Grevengoed,Mo.-St. Louis,GLVC,UT,Sr.,196.0,0.314,0.408,0.503,0.412,35.0,10.0,2.0,6.0,7.0,20.5,10.3
Owen Polly,Mo.-St. Louis,GLVC,OF,So.,88.0,0.276,0.375,0.368,0.367,16.0,4.0,0.0,1.0,3.0,17.3,10.4
LJ Randle,Mo.-St. Louis,GLVC,OF,Jr.,25.0,0.238,0.36,0.286,0.369,4.0,1.0,0.0,0.0,1.0,16.5,10.3
Brady Robertson,Mo.-St. Louis,GLVC,INF,Sr.,41.0,0.273,0.415,0.424,0.372,6.0,2.0,0.0,1.0,2.0,21.0,14.4
Luke Saxton,Mo.-St. Louis,GLVC,INF,Sr.,105.0,0.269,0.352,0.398,0.35,17.0,6.0,0.0,2.0,3.0,16.1,8.9
Justin Simard,Mo.-St. Louis,GLVC,INF,Sr.,119.0,0.239,0.328,0.305,0.308,20.0,4.0,0.0,1.0,2.0,22.0,9.7
Garrett Strenger,Mo.-St. Louis,GLVC,UT,Jr.,114.0,0.272,0.368,0.383,0.352,20.0,5.0,0.0,2.0,3.0,15.5,10.1
Noah Tomaras,Mo.-St. Louis,GLVC,C,So.,110.0,0.284,0.382,0.484,0.392,17.0,5.0,1.0,4.0,4.0,21.0,10.3
Joe Burriesci,Molloy,ECC,OF,Jr.,197.0,0.29,0.376,0.354,0.348,42.0,6.0,1.0,1.0,4.0,13.3,10.0
Jack Coogan,Molloy,ECC,OF,Sr.,102.0,0.267,0.325,0.374,0.322,18.0,5.0,1.0,1.0,3.0,23.6,5.4
Charlie Imhof,Molloy,ECC,INF,Jr.,64.0,0.28,0.393,0.392,0.394,11.0,3.0,0.0,1.0,2.0,19.8,12.9
Anthony Marsillo,Molloy,ECC,C,Jr.,70.0,0.281,0.415,0.387,0.392,12.0,3.0,0.0,1.0,3.0,18.2,14.5
Steve Mulqueen,Molloy,ECC,OF,So.,23.0,0.263,0.391,0.316,0.363,4.0,1.0,0.0,0.0,1.0,18.7,10.9
Brian Sanchez,Molloy,ECC,INF,Jr.,28.0,0.292,0.393,0.458,0.373,5.0,1.0,0.0,1.0,1.0,17.6,11.9
Sean Serrano,Molloy,ECC,OF,Sr.,100.0,0.262,0.41,0.375,0.371,15.0,4.0,1.0,1.0,3.0,19.7,16.7
James Sill,Molloy,ECC,UT,Jr.,76.0,0.266,0.382,0.391,0.377,12.0,3.0,1.0,1.0,2.0,20.7,12.7
Jeremy Taggart,Molloy,ECC,C,Sr.,111.0,0.274,0.378,0.4,0.356,18.0,6.0,0.0,2.0,5.0,21.1,9.8
Sean Welsh,Molloy,ECC,UT,Sr.,146.0,0.313,0.412,0.529,0.421,25.0,7.0,1.0,6.0,4.0,20.6,11.8
Calvin Butts,Morehouse,SIAC,OF,So.,54.0,0.289,0.407,0.467,0.4,9.0,2.0,0.0,2.0,2.0,19.8,12.8
Vernon Clay,Morehouse,SIAC,UT,Jr.,155.0,0.292,0.406,0.408,0.383,28.0,7.0,1.0,2.0,4.0,14.1,13.6
Kendyn Fredieu,Morehouse,SIAC,OF,Sr.,42.0,0.283,0.402,0.34,0.375,8.0,2.0,0.0,0.0,2.0,17.5,11.3
Myles Gordon,Morehouse,SIAC,OF,Jr.,45.0,0.32,0.44,0.454,0.381,9.0,2.0,0.0,1.0,2.0,16.8,12.1
Satchel Hamilton,Morehouse,SIAC,C,So.,37.0,0.29,0.405,0.452,0.381,6.0,2.0,0.0,1.0,1.0,18.5,12.8
"Princeton Hawks, II",Morehouse,SIAC,OF,So.,13.0,0.25,0.308,0.333,0.379,2.0,1.0,0.0,0.0,0.0,17.7,11.2
L. Hodges,Morehouse,SIAC,OF,So.,84.0,0.282,0.367,0.417,0.353,15.0,4.0,0.0,2.0,2.0,17.4,9.3
Elijah James,Morehouse,SIAC,OF,Sr.,69.0,0.295,0.376,0.409,0.371,13.0,4.0,0.0,1.0,3.0,14.3,7.5
Raymond Jenkins,Morehouse,SIAC,OF,Jr.,181.0,0.312,0.403,0.51,0.409,32.0,9.0,2.0,6.0,6.0,15.5,10.0
Mariano McLean,Morehouse,SIAC,UT,So.,78.0,0.258,0.372,0.348,0.361,13.0,3.0,0.0,1.0,3.0,17.3,11.7
Triston Minor,Morehouse,SIAC,UT,So.,21.0,0.278,0.381,0.333,0.374,4.0,1.0,0.0,0.0,1.0,17.2,11.0
Elijah Pinckney,Morehouse,SIAC,INF,Sr.,186.0,0.347,0.495,0.521,0.463,34.0,11.0,1.0,4.0,7.0,9.6,18.8
Nicholas Pittman,Morehouse,SIAC,OF,Sr.,46.0,0.242,0.389,0.376,0.353,6.0,2.0,0.0,1.0,2.0,21.4,14.5
Drew Rhoden,Morehouse,SIAC,INF,So.,18.0,0.267,0.389,0.333,0.378,3.0,1.0,0.0,0.0,1.0,17.7,11.7
Robert Robinson,Morehouse,SIAC,INF,Jr.,178.0,0.305,0.437,0.492,0.419,28.0,10.0,1.0,5.0,4.0,17.0,16.9
Josiah Smith,Morehouse,SIAC,C,So.,16.0,0.308,0.438,0.385,0.379,3.0,1.0,0.0,0.0,1.0,17.5,11.4
James Thorpe,Morehouse,SIAC,OF,Jr.,143.0,0.33,0.447,0.601,0.445,24.0,6.0,1.0,8.0,5.0,22.1,13.9
Myles Tucker,Morehouse,SIAC,INF,Sr.,79.0,0.224,0.342,0.343,0.333,10.0,3.0,1.0,1.0,2.0,21.8,12.2
TJ Whiteman,Morehouse,SIAC,UT,Jr.,124.0,0.303,0.405,0.474,0.402,22.0,6.0,0.0,4.0,3.0,13.1,11.8
Jacob Albert,Southern N.H.,NE10,OF,Jr.,72.0,0.262,0.375,0.393,0.346,11.0,3.0,1.0,1.0,2.0,19.9,12.6
Jack Davis,Southern N.H.,NE10,UT,Jr.,24.0,0.291,0.382,0.34,0.351,5.0,1.0,0.0,0.0,1.0,17.5,10.0
Ruben Fernandez,Southern N.H.,NE10,INF,Jr.,70.0,0.307,0.416,0.409,0.377,14.0,3.0,0.0,1.0,3.0,20.6,10.8
Steven Keinzle,Southern N.H.,NE10,C,Sr.,30.0,0.235,0.338,0.391,0.342,4.0,1.0,0.0,1.0,1.0,27.1,10.2
Kyle Lavigne,Southern N.H.,NE10,C,Sr.,139.0,0.302,0.438,0.409,0.404,26.0,6.0,0.0,2.0,4.0,22.0,16.5
Shane McNamara,Southern N.H.,NE10,INF,Sr.,21.0,0.278,0.381,0.333,0.374,4.0,1.0,0.0,0.0,1.0,17.4,10.0
Jake Pisano,Southern N.H.,NE10,OF,Sr.,146.0,0.329,0.44,0.527,0.425,27.0,7.0,1.0,5.0,7.0,18.9,11.5
Jake Risedorf,Southern N.H.,NE10,UT,Sr.,179.0,0.279,0.396,0.399,0.384,31.0,7.0,1.0,3.0,6.0,15.8,12.6
Nolan Risedorf,Southern N.H.,NE10,OF,So.,18.0,0.267,0.389,0.333,0.371,3.0,1.0,0.0,0.0,1.0,19.9,11.4
Lou Spadafora,Southern N.H.,NE10,C,Jr.,53.0,0.29,0.398,0.402,0.397,10.0,2.0,0.0,1.0,2.0,16.0,10.6
Joel Valera,Southern N.H.,NE10,INF,Jr.,125.0,0.262,0.368,0.421,0.355,18.0,6.0,1.0,3.0,3.0,18.2,11.7
Quinten Bauman,Truman St.,GLVC,INF,So.,78.0,0.303,0.41,0.485,0.366,13.0,4.0,1.0,2.0,3.0,21.2,10.9
Charlie Berry,Truman St.,GLVC,INF,So.,134.0,0.282,0.373,0.436,0.353,22.0,7.0,1.0,3.0,4.0,16.9,9.5
Evan Davis,Truman St.,GLVC,INF,Jr.,50.0,0.248,0.338,0.361,0.322,8.0,2.0,0.0,1.0,2.0,18.8,8.8
Reed Drabant,Truman St.,GLVC,OF,Jr.,86.0,0.237,0.326,0.316,0.325,14.0,3.0,0.0,1.0,2.0,24.9,9.8
Tommy Krock,Truman St.,GLVC,UT,So.,40.0,0.294,0.4,0.441,0.382,7.0,2.0,0.0,1.0,1.0,21.3,12.4
Colin Mueth,Truman St.,GLVC,OF,Jr.,120.0,0.265,0.351,0.34,0.338,22.0,5.0,0.0,1.0,3.0,16.0,8.8
Jack Pearson,Truman St.,GLVC,UT,So.,15.0,0.308,0.4,0.385,0.39,3.0,1.0,0.0,0.0,0.0,17.9,12.1
Gavin Schieffer,Truman St.,GLVC,C,So.,105.0,0.278,0.381,0.422,0.358,17.0,5.0,1.0,2.0,3.0,19.6,11.6
Ian Thornton,Truman St.,GLVC,OF,So.,40.0,0.257,0.35,0.4,0.354,6.0,2.0,0.0,1.0,1.0,20.1,10.6
Tyler Tieman,Truman St.,GLVC,INF,Sr.,100.0,0.249,0.362,0.367,0.346,15.0,4.0,0.0,2.0,3.0,18.8,11.6
Alex Wittenauer,Truman St.,GLVC,C,Sr.,65.0,0.219,0.339,0.31,0.327,9.0,2.0,0.0,1.0,2.0,21.5,11.7
Chester Brooks,Northwest Mo. St.,Mid-America Intercollegiate,INF,Jr.,115.0,0.276,0.384,0.399,0.378,19.0,6.0,0.0,2.0,4.0,18.9,11.5
Frank Gall,Northwest Mo. St.,Mid-America Intercollegiate,OF,Sr.,185.0,0.296,0.384,0.481,0.396,31.0,9.0,3.0,5.0,7.0,14.1,8.5
Parker Griffith,Northwest Mo. St.,Mid-America Intercollegiate,C,Sr.,82.0,0.247,0.366,0.392,0.359,11.0,4.0,0.0,2.0,4.0,25.7,11.3
Brody Hufft,Northwest Mo. St.,Mid-America Intercollegiate,OF,So.,40.0,0.294,0.4,0.441,0.378,7.0,2.0,0.0,1.0,2.0,20.1,10.9
Leonardo May,Northwest Mo. St.,Mid-America Intercollegiate,INF,So.,102.0,0.264,0.373,0.368,0.357,17.0,4.0,1.0,1.0,5.0,17.2,10.2
Noah Williams,Northwest Mo. St.,Mid-America Intercollegiate,INF,So.,217.0,0.326,0.429,0.571,0.438,36.0,12.0,3.0,9.0,7.0,17.1,11.8
Sam Wornson,Northwest Mo. St.,Mid-America Intercollegiate,OF,Jr.,112.0,0.273,0.358,0.425,0.379,18.0,6.0,0.0,3.0,3.0,20.9,9.0
Mason Brunworth,Northwood,G-MAC,INF,Sr.,22.0,0.263,0.364,0.316,0.352,4.0,1.0,0.0,0.0,1.0,19.3,10.2
Ben DeVries,Northwood,G-MAC,C,Sr.,161.0,0.27,0.379,0.467,0.379,23.0,7.0,1.0,6.0,7.0,18.4,10.5
Caden Duryea,Northwood,G-MAC,UT,Sr.,174.0,0.283,0.374,0.454,0.373,28.0,9.0,1.0,5.0,5.0,23.1,9.6
Spencer Fortier,Northwood,G-MAC,INF,Jr.,25.0,0.238,0.36,0.286,0.365,4.0,1.0,0.0,0.0,1.0,18.4,11.2
Josh Getz,Northwood,G-MAC,INF,Sr.,107.0,0.263,0.346,0.348,0.324,20.0,3.0,1.0,1.0,2.0,13.8,9.1
Brendan Hammer,Northwood,G-MAC,INF,Sr.,111.0,0.26,0.386,0.357,0.348,17.0,6.0,0.0,1.0,5.0,20.8,12.1
Anthony Mangaello,Northwood,G-MAC,UT,So.,89.0,0.284,0.404,0.378,0.374,16.0,4.0,0.0,1.0,4.0,16.5,12.1
Connor McCartan,Northwood,G-MAC,INF,So.,51.0,0.279,0.392,0.395,0.374,9.0,2.0,0.0,1.0,2.0,20.6,10.9
Matthew Meyer,Northwood,G-MAC,C,Sr.,82.0,0.271,0.378,0.357,0.367,15.0,3.0,0.0,1.0,3.0,22.1,11.0
Ben Narr,Northwood,G-MAC,INF,Jr.,181.0,0.274,0.354,0.367,0.347,32.0,10.0,1.0,1.0,5.0,19.5,8.1
Aidan Robinson,Northwood,G-MAC,OF,So.,36.0,0.29,0.389,0.452,0.377,6.0,2.0,0.0,1.0,1.0,17.0,10.8
Robbie Caffrey,Pace,NE10,INF,Sr.,42.0,0.277,0.38,0.416,0.355,7.0,2.0,0.0,1.0,1.0,21.5,12.9
George Provel,Pace,NE10,OF,Jr.,49.0,0.265,0.384,0.386,0.38,8.0,2.0,0.0,1.0,1.0,19.5,13.8
Dominic Rivara,Pace,NE10,C,Jr.,103.0,0.275,0.387,0.424,0.384,17.0,4.0,0.0,3.0,3.0,18.0,12.3
Cristian Rodriguez,Pace,NE10,UT,Sr.,45.0,0.292,0.403,0.425,0.376,8.0,2.0,0.0,1.0,1.0,18.5,12.5
Tyler Rodriguez,Pace,NE10,UT,Sr.,27.0,0.304,0.407,0.478,0.394,5.0,1.0,0.0,1.0,1.0,17.8,10.6
Brayden Sweppenhiser,Pace,NE10,INF,So.,137.0,0.279,0.379,0.406,0.362,23.0,7.0,1.0,2.0,4.0,15.7,10.8
Benjamin Tullo,Pace,NE10,INF,Sr.,132.0,0.222,0.334,0.328,0.314,17.0,6.0,0.0,2.0,3.0,14.5,12.3
Zane Brockman,UNC Pembroke,Conference Carolinas,INF,Jr.,62.0,0.281,0.421,0.402,0.377,10.0,3.0,0.0,1.0,2.0,17.2,15.5
Hayden Davis,UNC Pembroke,Conference Carolinas,OF,Sr.,156.0,0.319,0.41,0.437,0.398,31.0,9.0,2.0,1.0,3.0,15.7,11.6
Ashton Donathan,UNC Pembroke,Conference Carolinas,C,Jr.,76.0,0.262,0.37,0.401,0.369,12.0,3.0,0.0,2.0,3.0,20.4,10.5
Landon Lucas,UNC Pembroke,Conference Carolinas,UT,Sr.,173.0,0.299,0.376,0.539,0.396,28.0,8.0,1.0,9.0,3.0,16.9,9.2
Kasen McCawley,UNC Pembroke,Conference Carolinas,UT,Sr.,52.0,0.236,0.382,0.283,0.34,8.0,2.0,0.0,0.0,2.0,14.6,14.4
Morgan Padgett,UNC Pembroke,Conference Carolinas,INF,Jr.,91.0,0.257,0.363,0.347,0.346,15.0,4.0,0.0,1.0,3.0,22.6,10.5
Jacob Smith,UNC Pembroke,Conference Carolinas,UT,Jr.,52.0,0.253,0.381,0.299,0.363,9.0,2.0,0.0,0.0,2.0,17.7,13.2
Kevin Baez,Jefferson,CACC,UT,So.,33.0,0.286,0.394,0.429,0.375,6.0,1.0,0.0,1.0,1.0,18.1,11.5
Luis Beato Mora,Jefferson,CACC,OF,Sr.,162.0,0.29,0.395,0.493,0.394,25.0,8.0,1.0,6.0,8.0,23.1,9.8
Justin Egner,Jefferson,CACC,INF,Jr.,223.0,0.304,0.467,0.41,0.42,39.0,10.0,1.0,2.0,14.0,14.4,17.0
Julio Frometa Gomez,Jefferson,CACC,C,So.,176.0,0.255,0.386,0.379,0.364,26.0,7.0,1.0,3.0,8.0,17.1,13.3
Kyle Kozlowski,Jefferson,CACC,INF,Jr.,46.0,0.322,0.41,0.545,0.418,8.0,3.0,0.0,2.0,1.0,21.4,11.8
Thomas Matuszewski,Jefferson,CACC,INF,So.,257.0,0.343,0.447,0.551,0.452,47.0,17.0,2.0,8.0,6.0,16.2,13.7
Jay Salsbery,Jefferson,CACC,INF,So.,55.0,0.283,0.4,0.413,0.38,9.0,3.0,0.0,1.0,2.0,18.1,12.2
Gabe Silva,Jefferson,CACC,UT,Sr.,187.0,0.325,0.433,0.439,0.401,39.0,8.0,2.0,2.0,3.0,12.9,14.2
Jordan Tiburcio,Jefferson,CACC,OF,Jr.,77.0,0.276,0.389,0.369,0.369,14.0,3.0,0.0,1.0,3.0,19.3,11.3
Colin Wilson,Jefferson,CACC,INF,So.,20.0,0.294,0.4,0.353,0.382,4.0,1.0,0.0,0.0,1.0,18.8,11.3
Tyler Danko,Pitt.-Johnstown,PSAC,OF,So.,21.0,0.222,0.333,0.278,0.369,3.0,1.0,0.0,0.0,1.0,19.1,11.9
Alex Ebeling,Pitt.-Johnstown,PSAC,OF,Jr.,114.0,0.268,0.402,0.343,0.363,20.0,4.0,0.0,1.0,3.0,21.4,15.4
Logan Ferguson,Pitt.-Johnstown,PSAC,C,Jr.,79.0,0.275,0.367,0.362,0.357,15.0,3.0,0.0,1.0,3.0,17.3,9.4
Nathan Helms,Pitt.-Johnstown,PSAC,C,Jr.,57.0,0.252,0.371,0.357,0.355,9.0,2.0,0.0,1.0,2.0,20.6,13.0
Calvin Iseminger,Pitt.-Johnstown,PSAC,OF,Jr.,57.0,0.275,0.401,0.444,0.38,9.0,2.0,0.0,2.0,2.0,22.3,13.4
Zac LeGars,Pitt.-Johnstown,PSAC,OF,So.,112.0,0.298,0.411,0.436,0.381,20.0,5.0,1.0,2.0,4.0,20.7,12.2
Alex Neidig,Pitt.-Johnstown,PSAC,INF,So.,14.0,0.25,0.357,0.333,0.365,2.0,1.0,0.0,0.0,0.0,19.8,10.9
Karson Reffner,Pitt.-Johnstown,PSAC,C,Jr.,59.0,0.273,0.371,0.371,0.352,11.0,2.0,0.0,1.0,2.0,20.6,9.8
Brody Roberts,Pitt.-Johnstown,PSAC,UT,Jr.,112.0,0.269,0.347,0.358,0.325,21.0,4.0,1.0,1.0,3.0,13.9,8.0
Aidan Steinbugl,Pitt.-Johnstown,PSAC,INF,Jr.,138.0,0.264,0.376,0.366,0.366,22.0,7.0,1.0,1.0,6.0,16.3,10.9
Crusen Stover,Pitt.-Johnstown,PSAC,INF,So.,48.0,0.275,0.396,0.4,0.37,8.0,2.0,0.0,1.0,2.0,18.5,12.1
Jordan Babbo,Queens (NY),ECC,UT,Jr.,48.0,0.259,0.351,0.377,0.353,8.0,2.0,0.0,1.0,1.0,20.2,11.2
Peter Bounougias,Queens (NY),ECC,UT,So.,62.0,0.269,0.387,0.385,0.38,10.0,3.0,0.0,1.0,2.0,19.1,12.2
Vin Mallon,Queens (NY),ECC,INF,Sr.,156.0,0.277,0.347,0.412,0.358,27.0,8.0,1.0,3.0,2.0,17.9,8.3
Tommy Pasqua,Queens (NY),ECC,INF,So.,105.0,0.278,0.381,0.378,0.365,19.0,4.0,1.0,1.0,3.0,16.1,11.1
Nick Piazza,Queens (NY),ECC,INF,Sr.,142.0,0.29,0.38,0.427,0.367,26.0,6.0,1.0,3.0,4.0,19.6,9.8
Michael Vilardi,Queens (NY),ECC,UT,Jr.,147.0,0.305,0.395,0.406,0.363,29.0,8.0,1.0,1.0,4.0,14.9,10.0
Byron Blaise,Quincy,GLVC,C,Sr.,134.0,0.278,0.381,0.409,0.36,22.0,7.0,1.0,2.0,4.0,18.0,11.5
David Broughton,Quincy,GLVC,INF,Jr.,243.0,0.31,0.415,0.48,0.408,44.0,12.0,1.0,7.0,9.0,18.3,11.6
Ben Dahlof,Quincy,GLVC,OF,Sr.,107.0,0.269,0.365,0.345,0.344,20.0,4.0,0.0,1.0,3.0,18.9,10.4
Cole Erickson,Quincy,GLVC,OF,Sr.,100.0,0.271,0.38,0.435,0.375,15.0,5.0,0.0,3.0,6.0,18.8,9.0
Harry Fandre,Quincy,GLVC,INF,So.,95.0,0.298,0.401,0.434,0.385,17.0,5.0,0.0,2.0,4.0,18.5,10.2
Isaiah Fudge,Quincy,GLVC,INF,So.,189.0,0.297,0.386,0.455,0.386,34.0,9.0,1.0,5.0,5.0,17.5,9.8
Jack Haggard,Quincy,GLVC,OF,Jr.,33.0,0.25,0.364,0.286,0.351,6.0,1.0,0.0,0.0,1.0,21.3,11.4
Joe Huffman,Quincy,GLVC,INF,Sr.,208.0,0.286,0.399,0.485,0.399,32.0,9.0,1.0,8.0,9.0,21.9,11.6
Carson Moreno,Quincy,GLVC,INF,Sr.,108.0,0.274,0.361,0.432,0.371,17.0,6.0,0.0,3.0,2.0,22.2,9.9
Quinn Schultz,Quincy,GLVC,UT,Sr.,36.0,0.258,0.361,0.387,0.385,6.0,1.0,0.0,1.0,1.0,20.5,11.1
Nicolai Arnold,Regis (CO),RMAC,INF,So.,10.0,0.222,0.3,0.222,0.374,2.0,0.0,0.0,0.0,0.0,17.5,10.7
Ayden Harrison,Regis (CO),RMAC,INF,So.,68.0,0.271,0.368,0.407,0.367,11.0,3.0,1.0,1.0,2.0,18.0,10.4
Grayson Headrick,Regis (CO),RMAC,OF,Sr.,14.0,0.273,0.429,0.364,0.365,2.0,1.0,0.0,0.0,1.0,20.2,11.3
Dylan Hearn,Regis (CO),RMAC,C,Jr.,28.0,0.292,0.393,0.458,0.388,5.0,1.0,0.0,1.0,1.0,17.2,11.5
Jack Moulin,Regis (CO),RMAC,UT,Jr.,144.0,0.305,0.402,0.554,0.425,22.0,8.0,1.0,7.0,8.0,17.1,8.6
Ethan Ralph,Regis (CO),RMAC,INF,So.,31.0,0.259,0.355,0.407,0.378,5.0,1.0,0.0,1.0,1.0,18.2,11.2
George Smith,Regis (CO),RMAC,INF,So.,64.0,0.273,0.375,0.382,0.381,11.0,3.0,0.0,1.0,2.0,18.1,11.1
Ethan Wood,Regis (CO),RMAC,INF,So.,117.0,0.29,0.393,0.45,0.381,20.0,5.0,1.0,3.0,4.0,18.1,11.1
Ethan Beal,Rollins,Sunshine State,OF,Jr.,10.0,0.222,0.3,0.222,0.395,2.0,0.0,0.0,0.0,0.0,18.7,11.5
Stephen Deans,Rollins,Sunshine State,C,Sr.,72.0,0.267,0.349,0.361,0.333,13.0,3.0,0.0,1.0,2.0,19.1,9.0
Michael Furry,Rollins,Sunshine State,OF,Sr.,241.0,0.294,0.402,0.485,0.399,40.0,10.0,1.0,9.0,8.0,17.7,11.9
Mario Lopez Jr.,Rollins,Sunshine State,C,Sr.,123.0,0.285,0.39,0.456,0.374,19.0,7.0,1.0,3.0,5.0,19.0,10.5
Matt Mateo,Rollins,Sunshine State,OF,Sr.,233.0,0.332,0.429,0.578,0.439,43.0,9.0,2.0,12.0,12.0,17.0,9.3
Joey Rubin,Rollins,Sunshine State,INF,Sr.,266.0,0.288,0.387,0.406,0.377,48.0,13.0,1.0,4.0,5.0,14.5,12.0
Jimmy Thies,Rollins,Sunshine State,INF,Sr.,180.0,0.274,0.395,0.387,0.374,31.0,6.0,1.0,3.0,11.0,15.7,10.4
Aaron Bess,Saginaw Valley,GLIAC,OF,Sr.,158.0,0.261,0.354,0.384,0.341,26.0,6.0,1.0,3.0,5.0,17.3,9.3
Brady Carpenter,Saginaw Valley,GLIAC,OF,Sr.,87.0,0.291,0.381,0.331,0.373,19.0,3.0,0.0,0.0,2.0,14.2,10.8
Austin Cicerone,Saginaw Valley,GLIAC,INF,Jr.,207.0,0.291,0.411,0.414,0.385,36.0,10.0,1.0,3.0,11.0,16.6,11.7
Connor Cornwell,Saginaw Valley,GLIAC,C,Sr.,97.0,0.245,0.362,0.331,0.344,15.0,4.0,0.0,1.0,3.0,14.4,12.4
Steven Getts,Saginaw Valley,GLIAC,INF,Jr.,13.0,0.278,0.391,0.371,0.38,2.0,1.0,0.0,0.0,0.0,20.0,13.7
Ryan Jarvis,Saginaw Valley,GLIAC,UT,Jr.,144.0,0.273,0.425,0.396,0.396,21.0,7.0,2.0,1.0,7.0,16.0,16.1
Casey Joppie,Saginaw Valley,GLIAC,C,So.,44.0,0.263,0.364,0.395,0.369,7.0,2.0,0.0,1.0,1.0,20.1,12.3
Jordan Lewis,Saginaw Valley,GLIAC,INF,So.,106.0,0.289,0.396,0.444,0.372,17.0,6.0,1.0,2.0,4.0,20.5,11.1
Ryan McCartan,Saginaw Valley,GLIAC,C,So.,42.0,0.278,0.381,0.417,0.365,7.0,2.0,0.0,1.0,1.0,19.4,10.9
Lucas Mead,Saginaw Valley,GLIAC,OF,Jr.,151.0,0.289,0.398,0.43,0.39,26.0,7.0,1.0,3.0,5.0,16.8,12.2
Chase Miller,Saginaw Valley,GLIAC,INF,So.,18.0,0.267,0.389,0.333,0.374,3.0,1.0,0.0,0.0,1.0,18.6,11.1
Chase Raymond,Saginaw Valley,GLIAC,UT,Jr.,39.0,0.267,0.362,0.416,0.334,6.0,2.0,0.0,1.0,1.0,20.6,9.1
Ethan Scheib,Saginaw Valley,GLIAC,OF,Sr.,107.0,0.258,0.383,0.348,0.352,18.0,3.0,1.0,1.0,9.0,17.4,8.2
Buck Snabes,Saginaw Valley,GLIAC,INF,Jr.,119.0,0.252,0.352,0.388,0.343,18.0,5.0,0.0,3.0,4.0,15.7,10.3
Mitchell Walters,Saginaw Valley,GLIAC,INF,Jr.,57.0,0.277,0.404,0.383,0.383,10.0,2.0,0.0,1.0,2.0,15.6,14.1
Zane Wilson,Saginaw Valley,GLIAC,UT,So.,58.0,0.286,0.397,0.408,0.379,10.0,3.0,0.0,1.0,2.0,18.8,11.5
